sander_emulate_profiles,thinkie,0,417.00
sander_emulate_profiles,thinkie,1,399.99
sander_emulate_profiles,thinkie,2,400.47
sander_emulate_profiles,thinkie,3,422.79
sander_emulate_profiles,thinkie,4,437.73
sander_emulate_profiles,thinkie,5,442.99
sander_emulate_profiles,thinkie,6,449.44
sander_emulate_profiles,thinkie,7,400.55
sander_emulate_profiles,thinkie,8,405.59
sander_emulate_profiles,thinkie,9,415.89
sander_emulate_profiles,thinkie,10,436.56
sander_emulate_profiles,thinkie,11,396.28
sander_emulate_profiles,thinkie,12,431.85
sander_emulate_profiles,thinkie,13,426.79
sander_emulate_profiles,thinkie,14,426.99
sander_emulate_profiles,thinkie,15,432.90
sander_emulate_profiles,thinkie,16,435.52
sander_emulate_profiles,thinkie,17,409.56
sander_emulate_profiles,thinkie,18,397.99
sander_emulate_profiles,thinkie,19,394.08
sander_emulate_profiles,thinkie,20,421.91
sander_emulate_profiles,thinkie,21,419.12
sander_emulate_profiles,thinkie,22,401.86
sander_emulate_profiles,thinkie,23,441.42
sander_emulate_profiles,thinkie,24,436.91
sander_emulate_profiles,thinkie,25,436.53
sander_emulate_profiles,thinkie,26,398.13
sander_emulate_profiles,thinkie,27,394.33
sander_emulate_profiles,thinkie,28,395.66
sander_emulate_profiles,thinkie,29,409.27
sander_emulate_profiles,thinkie,30,419.26
sander_emulate_profiles,thinkie,31,436.52
sander_emulate_profiles,thinkie,32,392.13
sander_emulate_profiles,thinkie,33,410.09
sander_emulate_profiles,thinkie,34,412.64
sander_emulate_profiles,thinkie,35,401.22
sander_emulate_profiles,thinkie,36,423.14
sander_emulate_profiles,thinkie,37,412.09
sander_emulate_profiles,thinkie,38,413.32
sander_emulate_profiles,thinkie,39,399.26
sander_emulate_profiles,thinkie,40,408.71
sander_emulate_profiles,thinkie,41,407.52
sander_emulate_profiles,thinkie,42,408.75
sander_emulate_profiles,thinkie,43,400.00
sander_emulate_profiles,thinkie,44,414.13
sander_emulate_profiles,thinkie,45,409.93
sander_emulate_profiles,thinkie,46,437.92
sander_emulate_profiles,thinkie,47,421.31
sander_emulate_profiles,thinkie,48,422.96
sander_emulate_profiles,thinkie,49,422.97
sander_emulate_profiles,thinkie,50,390.75
sander_emulate_profiles,thinkie,51,399.78
sander_emulate_profiles,thinkie,52,399.55
sander_emulate_profiles,thinkie,53,418.44
sander_emulate_profiles,thinkie,54,402.21
sander_emulate_profiles,thinkie,55,396.99
sander_emulate_profiles,thinkie,56,395.99
sander_emulate_profiles,thinkie,57,390.00
sander_emulate_profiles,thinkie,58,403.91
sander_emulate_profiles,thinkie,59,396.26
sander_emulate_profiles,thinkie,60,415.59
sander_emulate_profiles,thinkie,61,384.22
sander_emulate_profiles,thinkie,62,408.99
sander_emulate_profiles,thinkie,63,393.39
sander_emulate_profiles,thinkie,64,400.60
sander_emulate_profiles,thinkie,65,414.41
sander_emulate_profiles,thinkie,66,417.58
sander_emulate_profiles,thinkie,67,427.08
sander_emulate_profiles,thinkie,68,435.48
sander_emulate_profiles,thinkie,69,443.41
