,pid,PendingInputStaging,Done
67,1,2070.19703388,2972.97481799
68,1,2071.34063888,2974.21290493
69,1,2070.20070696,2972.99552989
70,1,2070.22513199,2974.23014402
71,1,1157.75189388,2069.18817687
72,1,1157.75470352,2069.20984507
73,1,1157.76381445,2069.22553396
74,1,1157.77675295,2069.23634601
75,1,1157.79832542,2069.24580598
76,1,1157.79567754,2069.25843596
77,1,1157.8039335,2070.30772591
78,1,1157.80636489,2070.31609201
79,1,1157.81199193,2070.33706188
80,1,1157.82132089,2070.33872986
81,1,1157.82839048,2070.36608386
82,1,1157.83323395,2070.36804795
83,1,1157.84079242,2070.45261598
84,1,1157.847839,2070.45650697
85,1,1157.84971642,2070.57371902
86,1,1157.85263407,2071.60641003
87,1,1157.85651743,2071.64317799
88,1,1157.86227655,2071.68635392
89,1,1157.86778545,2071.73648691
90,1,1157.87125242,2071.74968696
91,1,1157.87779891,2072.81246901
92,1,1153.68871903,2072.83905387
93,1,1153.69920397,2072.84130096
94,1,1153.71048689,2072.85686803
95,1,1153.72395992,2072.85889697
96,1,1153.73525286,2073.92704606
97,1,1153.74564004,2073.96415591
98,1,1153.75324488,2073.96469307
99,1,1153.76349401,2073.98796391
100,1,1153.77381802,2073.99207807
101,1,1153.78485394,2075.05861998
102,1,1153.7964139,2075.07119489
103,1,1153.81087708,2075.08806396
104,1,1153.81851792,2075.09888601
105,1,1153.84000897,2075.10813594
106,1,1153.85380006,2076.15562105
107,1,1153.87035108,2076.16952205
108,1,1153.88654804,2076.18362403
109,1,1153.90150499,2076.19294691
110,1,1153.90567899,2076.20205307
111,1,2076.77709889,2980.61534095
112,1,2076.8171289,2980.63931489
113,1,1153.92166996,2077.27702498
114,1,1153.92533588,2077.30309892
115,1,1153.94240403,2077.36006188
116,1,1153.9591229,2077.40425301
117,1,2075.57450986,2978.23487592
118,1,2075.60851407,2979.44832587
119,1,2075.63972807,2979.52590704
120,1,2075.66988802,2979.54375005
121,1,2076.75931001,2979.57579494
122,1,1153.99015808,2077.4587059
123,1,1154.01304698,2077.47954702
124,1,1154.02535391,2077.51997399
125,1,1154.03812194,2077.52783799
126,1,1154.04430103,2077.5523169
127,1,2077.89552188,2980.64480805
128,1,2077.86943889,2980.66129708
129,1,2077.90491796,2980.66387701
130,1,2078.9458189,2981.71298289
131,1,2078.95138288,2981.72262907
132,1,1154.05683994,2078.59599304
133,1,1154.07388687,2078.61319804
134,1,1154.08494806,2078.61363888
135,1,2078.97705507,2981.7323339
136,1,2080.06279206,2982.75974894
137,1,2080.07159805,2982.77511001
138,1,2094.75566006,2997.33380294
139,1,2093.65899801,2996.21101403
140,1,2095.80997205,2998.40150094
141,1,2095.83156991,2998.42724395
142,1,2095.8333199,2999.52677488
143,1,2088.85444498,2991.756423
144,1,2096.88025904,2999.54306507
145,1,2098.08627486,3000.59825993
146,1,2088.85489702,2991.78265309
147,1,2092.42314386,2995.1053319
148,1,2092.45640993,2995.12289286
149,1,2091.32149696,2994.02177906
150,1,2091.36444688,2994.02354908
151,1,2089.94730902,2993.94978809
152,1,2089.96792293,2993.96226096
153,1,2093.63597989,2996.21083307
154,1,2094.7594049,2997.37240291
155,1,2088.89516306,2992.81049991
156,1,2090.28542089,2994.09130192
157,1,2093.71935797,2996.29849195
158,1,1154.09672499,2079.66361594
159,1,1154.10412502,2079.68691993
160,1,1154.11477995,2079.70039701
161,1,1154.12222695,2079.70529199
162,1,1154.13687205,2079.73930192
163,1,1154.14120197,2080.754004
164,1,1154.16017699,2080.77519298
165,1,1154.16758895,2080.79521108
166,1,1154.18112707,2080.798491
167,1,1154.18949604,2081.87085199
168,1,1154.20172501,2081.91058993
169,1,1154.20986104,2081.96860194
170,1,1154.22229695,2082.01838708
171,1,1154.2300849,2082.07819295
172,1,1154.25498199,2083.19301987
173,1,1154.26018405,2083.22388101
174,1,1154.28360701,2083.22772789
175,1,1154.2840879,2083.24115705
176,1,1154.33354306,2083.24537897
177,1,1154.333992,2083.26384306
178,1,1154.35398197,2084.30355597
179,1,1154.35724306,2084.32214308
180,1,1154.37857699,2084.3267169
181,1,1154.38512588,2084.34015894
182,1,1154.39869499,2085.38462305
183,1,1154.41959906,2085.400424
184,1,1154.43976092,2085.44422793
185,1,1154.51568294,2085.44443893
186,1,1154.60058689,2085.49558592
187,1,1154.98902702,2086.57992005
188,1,1155.02473092,2086.60237694
189,1,1155.05950499,2086.67940402
190,1,1155.07796097,2086.701267
191,1,1155.09752297,2086.76092696
192,1,1155.10301399,2086.77634788
193,1,1155.12354708,2086.79568696
194,1,1155.13375187,2086.82895589
195,1,1155.21925402,2086.85121107
196,1,1155.22176909,2086.90366888
197,1,1155.24514389,2088.01885891
198,1,1155.24607992,2088.06071401
199,1,1155.31680799,2088.11495399
200,1,1155.31721091,2088.1377399
201,1,1155.40145302,2088.14750695
202,1,1155.40238309,2089.18730307
203,1,1155.46677303,2089.19978499
204,1,1155.47269487,2089.205338
205,1,1155.53867388,2089.22236395
206,1,1155.53918195,2089.23897886
207,1,1155.63683701,2090.2916069
208,1,1155.63751292,2090.32741094
209,1,1155.72219491,2090.33694196
210,1,1155.73160601,2090.38775802
211,1,1155.78644896,2090.41338491
212,1,1155.78891802,2091.53313088
213,1,1155.87873006,2091.54247308
214,1,1155.87926006,2091.55139589
215,1,1156.08350492,2091.560606
216,1,1156.08403707,2091.57114506
217,2,1188.76881146,2091.58188009
218,2,1188.7742064,2091.61884904
219,2,1188.78852046,2091.63529396
220,2,1184.04538703,2091.65725207
221,1,1156.27151489,2092.71906686
222,1,1156.27202988,2092.72639298
223,1,1156.34093595,2092.75352693
224,1,1156.34163404,2092.77481008
225,1,1156.38901496,2092.79459596
226,1,1156.38951898,2092.8193779
227,1,1156.42587805,2092.84468603
228,1,1156.43487597,2092.87808704
229,1,1156.48362899,2092.92482495
230,1,1156.48684287,2092.96991205
231,2,1184.058846,2093.00789189
232,2,1184.06636691,2093.03213286
233,2,1184.07839203,2093.05840302
234,2,1184.08512998,2093.07627201
235,2,1184.10217905,2093.086344
236,1,1156.64438391,2094.13917208
237,1,1156.64463496,2094.15662289
238,1,1156.6977849,2094.16406488
239,1,1156.69826198,2094.17401195
240,2,1184.10987401,2094.18823695
241,2,1184.12192702,2094.22095108
242,2,1184.12978005,2094.22160602
243,2,1184.14891195,2094.31626987
244,2,1184.14605808,2094.31679797
245,2,1184.16810203,2094.35014701
246,2,1184.16521001,2094.34905005
247,2,1184.18460393,2094.36967206
248,2,1184.19001889,2094.37307096
249,2,1184.24121809,2094.38832092
250,2,1184.25492692,2094.39100194
251,1,1156.76093602,2095.43363404
252,1,1156.76360106,2095.44258809
253,1,1156.81011987,2095.45771098
254,1,1156.80966687,2095.46224403
255,1,1156.83508897,2095.47605705
256,2,1184.28830194,2095.481359
257,2,1184.29684496,2095.49627495
258,2,1184.30828309,2095.50646996
259,2,1184.31606007,2095.51420403
260,1,1156.83464098,2096.57500696
261,1,1156.86943793,2096.59390187
262,1,1156.87228298,2096.67009687
263,1,1156.94740796,2096.67478395
264,2,1184.32753801,2096.72800803
265,1,1156.94978809,2096.72876406
266,2,1184.33760905,2096.80592704
267,2,1184.351331,2096.81517196
268,1,1157.01383901,2096.94410586
269,1,1157.014189,2096.99850893
270,1,1157.04555297,2097.07326388
271,1,1157.04626107,2097.09041905
272,1,1157.0652349,2097.10072303
273,2,1184.36341286,2097.11319399
274,2,1184.37612796,2097.12364793
275,1,1157.06810403,2098.20439506
276,1,1157.08751607,2098.23844194
277,1,1157.09338808,2098.27131891
278,1,1157.12285495,2098.29039598
279,1,1157.12867498,2098.30682993
280,2,1184.38828802,2098.30956101
281,2,1184.4004519,2098.34507704
282,2,1184.40850592,2098.34539104
283,2,1184.42855406,2098.36663103
284,2,1184.42036009,2098.36695886
285,2,1184.44269991,2098.38763595
286,2,1184.44848609,2098.38926387
287,2,1184.46253395,2098.40817308
288,2,1184.46851087,2098.4097569
289,2,1184.48477888,2098.434762
290,1,1157.1735549,2099.45913386
291,1,1157.17725801,2099.48244405
292,1,1157.22628403,2099.48327804
293,1,1157.23420501,2099.50538588
294,1,1157.35160208,2099.50621986
295,2,1184.48790002,2099.536448
296,2,1184.51082706,2099.53657007
297,2,1184.71402287,2099.56471896
298,2,1184.51132393,2099.56558299
299,2,1185.14629889,2099.584306
300,1,1157.35272002,2100.62373304
301,1,1157.37333488,2100.64114404
302,1,1157.37469888,2100.67125702
303,1,1157.41299295,2100.70285702
304,1,1157.41369295,2100.72441101
305,2,1185.21590209,2100.75717592
306,2,1185.23262095,2100.770818
307,2,1185.28264499,2100.796942
308,2,1185.31089807,2100.81920004
309,2,1185.34589601,2100.83566308
310,1,1157.44725394,2100.87411904
311,1,1157.45806098,2100.89938092
312,1,1157.52178097,2100.91695094
313,1,1157.52933288,2100.93525004
314,1,1157.60846806,2100.95327091
315,2,1185.38537693,2101.87742901
316,1,1157.61444497,2101.905936
317,1,1157.68090606,2101.92670107
318,1,1157.69539499,2101.95003486
319,1,1157.75730491,2102.03097987
320,1,1157.77524304,2102.03135991
321,2,1185.51858497,2102.07884097
322,2,1185.45906401,2102.07922292
323,2,1185.57872891,2102.09897804
324,2,1185.62553501,2102.10014486
325,1,1157.80100203,2103.21488094
326,1,1157.80330586,2103.22940207
327,1,1157.82829094,2103.24445796
328,1,1157.82886791,2103.25265288
329,1,1157.85112,2103.26319504
330,2,1185.65040588,2103.28279305
331,2,1185.67764688,2103.30887294
332,2,1185.70187807,2103.31569195
333,2,1185.73172402,2103.33633494
334,2,1185.77259493,2103.36781502
335,2,1185.82185197,2103.497334
336,2,1185.84315586,2103.53574705
337,2,1185.88618898,2103.55616689
338,2,1185.92678905,2103.57696295
339,1,1157.85149598,2104.45100307
340,1,1157.87086701,2104.46889997
341,1,1157.87348008,2104.48824191
342,1,1157.8950479,2104.50644588
343,1,1157.89447188,2104.53126502
344,2,1185.99693394,2104.57143807
345,2,1186.04985499,2104.606534
346,2,1186.11438799,2104.62965298
347,2,1186.121068,2104.63449097
348,2,1186.14197898,2104.64947891
349,2,1186.14853287,2104.65423894
350,1,1157.92459202,2105.70736599
351,1,1157.93293595,2105.70806003
352,1,1157.95970798,2105.73870206
353,1,1157.97441697,2105.73936391
354,1,1158.03407907,2105.75784397
355,2,1186.18968105,2105.75903988
356,2,1186.20110989,2105.78776908
357,1,1158.03457808,2106.82702899
358,2,1186.22630787,2106.84870386
359,2,1186.2130549,2106.84911394
360,1,1158.09088087,2107.93292999
361,1,1158.09410691,2107.93825698
362,1,1158.13805604,2108.05523992
363,1,1158.13864207,2108.07319903
364,1,1158.17344999,2108.19186687
365,1,1158.17296505,2108.22246599
366,1,1158.19748497,2108.28203201
367,1,1158.19846988,2108.28376794
368,1,1158.23230696,2108.35567594
369,1,1158.23283195,2108.36982107
370,2,1186.23424792,2108.45462394
371,2,1186.266155,2108.45670509
372,2,1186.33496809,2108.54000306
373,2,1186.30147004,2108.54038405
374,2,1186.35801792,2108.58175397
375,2,1186.34587407,2108.58238196
376,2,1186.38231301,2108.62278104
377,2,1186.36615992,2108.62887907
378,2,1186.39323807,2108.64718604
379,2,1186.40426207,2108.65788698
380,1,1158.25634003,2109.69676495
381,1,1158.26067996,2109.71549487
382,1,1158.28332806,2109.72207308
383,1,1158.2907629,2109.74634504
384,1,1158.35040402,2109.74667907
385,2,1186.41579294,2109.76756406
386,2,1186.42844105,2109.77359891
387,2,1186.44382691,2109.786798
388,2,1186.44956493,2109.80076408
389,2,1186.46490908,2109.81982589
390,1,1158.38119292,2110.86351895
391,1,1158.41076708,2110.89164305
392,1,1158.41315103,2110.8986969
393,1,1158.43478703,2110.91759896
394,1,1158.43956494,2110.92256498
395,2,1186.46951509,2110.9371419
396,2,1186.50283408,2110.94151807
397,2,1186.50411892,2110.95666599
398,2,1186.5252769,2110.96012688
399,2,1186.53732491,2110.98221993
400,1,1158.45471096,2112.00667906
401,1,1158.45862508,2112.06570506
402,1,1158.49889088,2112.10390186
403,1,1158.5069859,2112.15383697
404,1,1158.52388191,2112.18134904
405,1,1158.53517103,2112.23881602
406,1,1158.56248307,2112.2597549
407,1,1158.56829596,2112.29864001
408,1,1158.58225894,2112.33064604
409,2,1186.55018997,2112.37057304
410,2,1186.55808997,2112.40840387
411,2,1186.64204407,2112.44023395
412,2,1186.65973401,2112.46283603
413,2,1186.67079592,2112.47388005
414,1,1158.58909607,2113.52354407
415,1,1158.60228896,2113.547647
416,1,1158.61031103,2113.58396387
417,1,1158.62325501,2113.61276603
418,1,1158.63064599,2113.63748789
419,2,1186.69016695,2113.68469191
420,2,1186.7095449,2113.77234507
421,2,1186.73050809,2113.80265903
422,2,1186.75930905,2113.89121199
423,2,1186.74303293,2113.891397
424,2,1186.7861619,2113.99739003
425,2,1186.77505898,2113.99767995
426,2,1186.82226801,2114.04099989
427,2,1186.82276106,2114.04184508
428,1,1158.64352989,2114.06011009
429,1,1158.65164804,2114.06580186
430,1,1158.66355205,2114.09814596
431,1,1158.67167187,2114.09866309
432,1,1158.69999599,2114.116678
433,2,1186.84654808,2114.12557006
434,1,1158.70518494,2115.18031001
435,1,1158.71931291,2115.20299506
436,1,1158.72526407,2115.24817896
437,1,1158.73848701,2115.24975586
438,1,1158.74465394,2115.26615691
439,2,1186.84766197,2115.27294993
440,2,1186.87404299,2115.284302
441,2,1186.87789488,2115.2948029
442,2,1186.89468694,2115.30480909
443,2,1186.89791989,2115.32367206
444,2,1186.91466689,2115.32811594
445,1,1158.77126694,2116.37780809
446,1,1158.77177596,2116.40574598
447,1,1158.83303404,2116.40623403
448,1,1158.83773494,2116.43099403
449,1,1158.87676907,2116.43134403
450,2,1186.91799688,2116.45650887
451,2,1186.94974089,2116.45874095
452,2,1186.95027494,2116.49098301
453,2,1187.00535488,2116.49161291
454,2,1187.00593591,2116.51068687
455,1,1158.87739897,2117.55013895
456,1,1158.91347408,2117.57812309
457,1,1158.91878796,2117.581429
458,1,1158.982584,2117.63942695
459,1,1158.9892869,2117.63968706
460,2,1187.03607297,2117.725034
461,2,1187.03673291,2117.72645903
462,2,1187.06274796,2117.79878592
463,2,1187.07128096,2117.80092192
464,2,1187.08450508,2117.864326
465,2,1187.09435987,2117.86596489
466,2,1187.14444304,2117.91000605
467,2,1187.13575387,2117.90690899
468,2,1187.22068596,2117.95729899
469,1,1159.08761096,2119.06235194
470,1,1159.09920692,2119.09199786
471,1,1159.18864202,2119.1321559
472,1,1159.19016695,2119.1520679
473,1,1159.24856496,2119.16953897
474,1,1159.24900198,2119.20640993
475,1,1159.30253196,2119.23411894
476,1,1159.30295801,2119.27616286
477,1,1159.34184504,2119.30489802
478,1,1159.3463819,2119.35347009
479,2,1187.22650909,2119.38260794
480,2,1187.29070592,2119.41873193
481,2,1187.31306887,2119.43009806
482,2,1187.40934396,2119.43996787
483,2,1187.42139697,2119.45008588
484,1,1159.38233805,2120.50168109
485,1,1159.38277292,2120.51745892
486,1,1159.41681194,2120.527004
487,1,1159.42808104,2120.54335189
488,1,1159.59137392,2120.55837297
489,2,1187.48918486,2120.56984186
490,2,1187.50313807,2120.58042789
491,2,1187.54184008,2120.59091997
492,2,1187.56185508,2120.611377
493,2,1187.60764503,2120.621773
494,2,1187.6590209,2120.64779496
495,1,1159.61524987,2121.67054605
496,1,1159.68786192,2121.68908596
497,1,1159.69965506,2121.69185495
498,1,1159.75759506,2121.70876193
499,1,1159.75813198,2121.71322894
500,2,1187.70404506,2121.746665
501,2,1187.75516891,2121.77723694
502,2,1187.76732087,2121.78872895
503,2,1187.77947593,2121.81191301
504,2,1187.791013,2121.81401491
505,2,1187.80579996,2121.83186793
506,2,1187.81856799,2121.83287096
507,2,1187.82708907,2121.86303902
508,2,1187.86663699,2121.86383605
509,1,1159.79228497,2122.965446
510,1,1159.79611492,2122.97815895
511,1,1159.81206393,2123.04013801
512,1,1159.81639886,2123.04290009
513,1,1159.83085799,2123.07647491
514,2,1187.8754549,2123.07878494
515,2,1187.88685203,2123.14681602
516,2,1187.89484191,2123.16458106
517,2,1187.90661287,2123.23132086
518,2,1187.91579795,2123.24992394
519,1,1159.8505609,2123.31420088
520,1,1159.83643794,2123.31458807
521,1,1159.8569169,2123.34681702
522,1,1159.87009907,2123.34895587
523,1,1159.87627792,2123.36500406
524,1,1159.88940692,2124.39398909
525,1,1159.89600492,2124.42345595
526,1,1159.90880799,2124.42475986
527,1,1159.91597986,2124.44281507
528,1,1159.928123,2124.45230198
529,1,1159.93674707,2124.46228194
530,2,1187.92850399,2124.47153592
531,2,1187.93489695,2124.49294686
532,2,1187.95472193,2124.49376106
533,2,1187.96623802,2124.51977992
534,2,1187.97419405,2124.52063704
535,2,1187.98644996,2124.54356909
536,1,1159.95230007,2125.6381619
537,1,1159.95877099,2125.68986201
538,1,1159.98502088,2125.71740508
539,1,1160.00070906,2125.72491693
540,2,1187.99790406,2125.73716998
541,2,1188.01031399,2125.79709601
542,2,1188.01893187,2125.86202598
543,2,1188.03003907,2125.92111301
544,2,1188.04153109,2125.96665096
545,2,1188.04957509,2126.01406407
546,2,1188.06177187,2126.03838706
547,2,1188.07514691,2126.05981994
548,2,1188.08717608,2126.08808398
549,1,1160.01014805,2127.19176292
550,1,1160.03158689,2127.21070695
551,1,1160.06907105,2127.22865796
552,1,1160.09159803,2127.25485992
553,1,1160.10068107,2127.25729394
554,2,1188.09608698,2127.27688789
555,2,1188.10952187,2127.2785089
556,2,1188.12233806,2127.29850197
557,2,1188.13296986,2127.29942298
558,2,1188.14595509,2127.32150793
559,2,1188.15952802,2127.32183909
560,1,1160.16027188,2127.34246993
561,1,1160.11208391,2127.34299397
562,1,1160.18905497,2127.36173701
563,1,1160.21589398,2127.36223698
564,1,1160.2330339,2127.38055205
565,1,1160.24921298,2128.44928288
566,1,1160.25681305,2128.48825502
567,1,1160.27112389,2128.51859903
568,1,1160.286376,2128.52568102
569,1,1160.30712008,2128.56724906
570,2,1188.17142296,2128.58427906
571,2,1188.18313003,2128.61876106
572,2,1188.19472408,2128.65346289
573,2,1188.2028079,2128.74434686
574,1,1160.33207607,2129.84352803
575,1,1160.35660005,2129.891011
576,1,1160.36314201,2129.89358091
577,1,1160.40349793,2129.93276286
578,1,1160.40378404,2129.93314505
579,2,1188.21447086,2129.95189309
580,2,1188.22205591,2129.95269203
581,2,1188.23505497,2129.97070789
582,2,1188.24266505,2129.97164989
583,2,1188.26684499,2130.00355005
584,2,1188.28667188,2130.01433301
585,2,1188.30194807,2130.03281307
586,2,1188.32179809,2130.04169989
587,2,1188.33013296,2130.0523479
588,2,1188.34119296,2130.06307888
589,2,1188.34958792,2130.07234406
590,1,1160.47155499,2131.10869098
591,1,1160.47495508,2131.12463808
592,1,1160.52393007,2131.12880707
593,1,1160.52435088,2131.15290093
594,1,1160.60722899,2131.15411592
595,1,1160.60750389,2131.19136095
596,2,1188.36875391,2131.19628906
597,2,1188.37660694,2131.20944309
598,2,1188.40410805,2131.21591806
599,2,1188.40457487,2131.22888207
600,1,1160.65832496,2132.27110791
601,1,1160.65871096,2132.29017091
602,1,1160.69394708,2132.308779
603,1,1160.69776106,2132.31418109
604,2,1188.43405986,2132.33009505
605,2,1188.43455291,2132.33695197
606,2,1188.46027303,2132.34903908
607,2,1188.46062994,2132.35704494
608,2,1188.48413205,2132.36942387
609,1,1160.71285486,2132.42190695
610,1,1160.71668792,2132.44183588
611,1,1160.74111009,2132.46261501
612,1,1160.74156404,2132.48010492
613,1,1160.76890087,2132.50498009
614,2,1188.48818207,2133.44817209
615,1,1160.77346206,2133.47329187
616,1,1160.78968191,2133.50145602
617,1,1160.80620193,2133.52395296
618,1,1160.83932209,2133.54474306
619,1,1160.84956098,2133.54563999
620,2,1188.51992297,2133.56570292
621,2,1188.51942992,2133.56476688
622,2,1188.53984308,2133.63586593
623,2,1188.54825187,2133.63913894
624,1,1160.89351392,2134.763659
625,1,1160.90487909,2134.82196689
626,1,1160.91235495,2134.85660696
627,2,1188.64135098,2135.05797386
628,2,1188.64196897,2135.08860397
629,1,1160.95237088,2136.09527493
630,1,1160.97066402,2136.13020205
631,1,1161.00339007,2136.20454407
632,2,1188.7234869,2136.26037693
633,2,1188.91139197,2137.49019003
634,2,1188.92327595,2137.50173903
635,1,1161.19710588,2137.55409408
636,1,1161.20970297,2137.60202193
637,2,1188.95180392,2138.829561
638,2,1188.96545792,2138.86633086
639,1,1161.46666503,2142.04715395
640,1,1161.50409198,2142.04767299
641,2,1189.35310602,2143.25260806
642,2,1189.35679889,2143.26206303
643,1,1161.72755504,2144.43389487
644,1,1161.73546195,2144.46658397
645,1,1161.84249401,2145.85726905
646,1,1161.88824987,2146.0392549
647,1,1161.99236608,2147.40543103
648,1,1161.99731994,2147.43246293
649,1,1162.55967689,2151.173733
650,1,1162.50132608,2151.18385506
651,1,1162.55504894,2151.82273889
652,1,1162.48505592,2151.84048486
653,2,1190.66269994,2152.81223392
654,1,1162.48466396,2152.87833309
655,1,1162.54248309,2154.26435089
656,1,1162.54234004,2154.28635406
657,1,1162.48342705,2158.45744586
658,1,1162.48329806,2158.46849608
659,1,1162.53016305,2160.02911305
660,1,1162.47080207,2160.07446909
661,2,1191.62013888,2160.13388109
662,2,1191.77458501,2160.16749287
663,2,1192.19072199,2162.95003986
664,2,1192.19145608,2162.97052908
665,2,1193.16789508,2168.08109999
666,2,1193.17974806,2168.08145499
667,2,1193.20356297,2168.13343
668,2,1193.19113994,2168.13376307
669,2,1193.21203899,2169.20592904
670,2,1193.22406387,2169.21457791
671,2,1193.23655987,2169.23412609
672,2,1193.24899793,2169.24243903
673,2,1193.26135588,2171.33155107
674,2,1193.29414487,2171.34982204
675,2,1193.29460788,2171.35015798
676,2,1193.32733107,2171.36830592
677,2,1193.32770896,2171.36866999
678,2,1193.34829187,2172.44671297
679,2,1193.35178399,2172.463902
680,2,1193.37110996,2172.53359604
681,2,1193.377707,2172.5395329
682,2,1193.42590594,2172.61764097
683,2,1193.42633104,2173.66148591
684,2,1193.44886088,2173.70594192
685,2,1193.449476,2173.74895597
686,2,1193.48500109,2173.81199503
687,2,1193.48744392,2173.86557293
688,2,1193.51427102,2174.95175099
689,2,1193.51729608,2174.97238088
690,2,1193.53965402,2174.97418189
691,2,1193.54016304,2174.9909389
692,2,1193.57257605,2174.99245286
693,2,1193.75642002,2175.07559299
694,2,1193.77899706,2176.16585207
695,2,1193.80380297,2176.27705097
696,2,1193.82999444,2176.35970092
697,2,1193.83191597,2177.49538589
698,2,1193.8810935,2177.55131698
699,2,1193.87474489,2177.59557605
700,2,1193.90507102,2177.64515686
701,2,1193.87814903,2178.69657803
702,2,1193.875283,2178.73961186
703,2,1193.87510204,2178.73988891
704,2,1193.86402607,2178.77727509
705,2,1193.89988208,2179.85809207
706,2,1193.88849807,2179.89941788
707,2,1193.89853907,2179.89981198
708,2,1193.92142892,2179.91659403
709,2,1193.92117906,2179.92360592
710,2,1193.92362094,2180.96996999
711,2,1193.89484406,2180.99330688
712,2,1193.91357493,2181.01110601
713,2,1193.91447806,2182.14062405
714,2,1193.91345191,2182.20097089
715,2,1193.91381907,2182.25636792
716,2,1193.92390394,2182.3005209
717,2,1193.91320491,2182.30943394
718,2,1193.92819786,2182.32257295
719,2,1193.93692088,2182.34768605
720,2,1193.93714499,2182.38444495
721,2,1193.89219594,2183.4890759
722,2,1193.92427707,2183.50477695
723,2,1193.89193892,2183.57918501
724,2,1193.90380287,2183.58009696
725,2,1193.89246607,2183.61955905
726,2,1193.85867906,2184.65028
727,2,1193.85912204,2184.69191098
728,2,1193.8588779,2184.7159369
729,2,1193.90028691,2185.74474788
730,2,1193.90905309,2185.7625339
731,2,1193.93899107,2185.78229189
732,2,1193.86816502,2185.78452396
733,2,1193.93342495,2185.82196498
734,2,1193.90405297,2186.82895398
735,2,1193.86803699,2186.84699202
736,2,1193.86854601,2186.87605786
737,2,1193.90002108,2186.90656495
738,2,1193.93879008,2186.96366692
739,2,1193.87111902,2188.01421595
740,2,1193.86842299,2188.02080393
741,2,1193.914258,2188.03572893
742,2,1193.86764002,2188.04379988
743,2,1193.86303401,2188.05305886
744,2,1193.88563991,2189.15742898
745,2,1193.9043119,2189.16674709
746,2,1193.92971706,2189.17834187
747,2,1193.91332889,2189.18490505
748,2,1193.9320519,2189.19889307
749,2,1193.87700987,2190.25997305
750,2,1193.87688494,2190.26536393
751,2,1193.90468502,2190.288028
752,2,1193.90456009,2190.30572987
753,2,1193.88550305,2190.32378006
754,2,1193.91407895,2190.34644008
755,2,1193.91034603,2190.38490701
756,2,1193.9342289,2190.41803503
757,2,1193.91308188,2190.42654705
758,2,1193.92895198,2190.439852
759,2,1193.91022396,2191.54897809
760,2,1193.92832208,2191.56855607
761,2,1193.88412595,2191.60377598
762,2,1193.92264295,2191.60453701
763,2,1193.90970588,2191.62611294
764,2,1193.93140793,2192.7116909
765,2,1193.92277908,2192.74673796
766,2,1193.922369,2192.82456303
767,2,1193.93006587,2192.82795906
768,2,1193.92250609,2192.86767197
769,2,1193.89713597,2193.96930599
770,2,1193.87674904,2193.99863005
771,2,1193.88930106,2194.00817704
772,2,1193.89206886,2194.0451529
773,2,1193.9331429,2194.05321288
774,2,1193.88525391,2195.13478899
775,2,1193.89179206,2195.13913298
776,2,1193.89233994,2195.15268898
777,2,1193.87136889,2195.15778089
778,2,1193.9004159,2195.18018603
