,NEW,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,TTC,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,ncore,ncore_active,nhost,npilot,npilot_active,nunit,nunit_done,nunit_failed,sid
rp.session.one.mturilli.017239.0011,,313.774100065,1302.1645,19.7183001041,0.00139999389648,0.101300001144,1651.27259994,1226.97020006,0.194000005722,32.6796000004,1.375,0.20560002327,2.52690005302,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.one.mturilli.017239.0011
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017261.0000,4.42420005798,119972.4719,600.944599867,28.9354000092,0.00130009651184,0.0989999771118,120608.7255,549.82159996,0.00209999084473,0.0519001483917,0.00209999084473,0.00300002098083,0.114199876785,exp1,16,16,1,1,1,16,16,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017261.0000
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017261.0002,4.28840017319,6497.57019997,849.254299879,40.4738001823,0.00160002708435,0.10239982605,7393.1868,766.312400103,0.00230002403259,0.145499944687,0.00260019302368,0.00250005722046,0.107999801636,exp1,16,16,1,1,1,16,16,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017261.0002
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017261.0003,4.32130002975,45284.3291001,1001.00359988,39.1391999722,0.00149989128113,0.0994000434875,46338.674,896.906199932,0.0550000667572,31.7836999893,0.426300048828,0.0357999801636,1.43650007248,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017261.0003
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0001,4.35879993439,207308.0418,900.048700094,35.0178999901,0.00130009651184,0.100600004196,208249.069,860.555199862,0.0550999641418,30.3027000427,0.452899932861,0.0298998355865,1.34240007401,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0001
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0004,4.63700008392,27358.6784999,900.802299976,40.4864001274,0.00129985809326,0.0994000434875,28306.5104001,809.529900074,0.0418000221252,4.36360001564,0.318799972534,0.0475001335144,2.90119981766,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0004
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0007,4.23869991302,104459.5524,1000.79050016,41.2081999779,0.00130009651184,0.0985000133514,105507.3088,899.815400124,1.45700001717,35.4675996304,1.31830096245,0.064199924469,3.54850006104,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017266.0007
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0013,4.25269985199,32994.1095002,800.980799913,38.6164000034,0.0010998249054,0.0983002185822,33868.0348001,698.984400034,0.0408000946045,4.63990020752,0.283200025558,0.0460999011993,1.97119998932,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017267.0013
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017269.0001,4.2623000145,86101.9257002,1701.2177999,27.6301000118,0.000499963760376,0.0989999771118,87836.9816999,1601.61020017,0.98609995842,5.39369988441,2.15399980545,0.0460000038147,2.98489999771,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017269.0001
rp.session.one.mturilli.017239.0014,5.28269982338,192.539899826,1001.20239997,20.8953001499,0.00139999389648,0.582900047302,1230.06789994,929.689599991,0.199999809265,31.015599966,1.33750009537,0.195399999619,1.8803999424,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.one.mturilli.017239.0014
rp.session.one.mturilli.017239.0017,6.04430007935,211.111399889,900.796799898,21.1904001236,0.00130009651184,0.100999832153,1141.57130003,794.286000013,0.197999954224,32.8727998734,1.34130001068,0.212599992752,2.21119999886,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.one.mturilli.017239.0017
rp.session.one.mturilli.017239.0018,6.08559989929,208.435100079,1101.86220002,21.4986999035,0.00119996070862,0.0989000797272,1366.97899985,1027.55739999,0.205799818039,31.7657999992,1.32650017738,0.191800117493,1.86380004883,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.one.mturilli.017239.0018
rp.session.one.mturilli.017239.0019,6.08710002899,194.319800138,1017.60299993,22.1940999031,0.00100016593933,0.099399805069,1241.84430003,709.109200001,0.198199987411,32.6033000946,1.30970001221,0.182899951935,1.86860013008,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.one.mturilli.017239.0019
rp.session.one.mturilli.017239.0020,5.18840003014,178.869400024,1333.50760007,20.8427000046,0.00149989128113,0.557000160217,1540.17040014,1006.12800002,0.198999881744,32.6965000629,1.31620001793,0.279799938202,2.70260000229,exp1,1024,1024,1,1,1,1024,1018,6,rp.session.one.mturilli.017239.0020
rp.session.one.mturilli.017239.0021,5.99790000916,193.876199961,1018.05640006,20.5826001167,0.00159978866577,0.568100214005,1240.7822001,684.270499945,0.199800014496,31.4115998745,1.34160017967,0.16269993782,1.94270014763,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.one.mturilli.017239.0021
rp.session.one.mturilli.017239.0022,5.16779994965,202.873100042,900.76609993,24.6733000278,0.000799894332886,0.538800001144,1135.58509994,889.826999903,0.19670009613,31.7973999977,1.33209991455,0.297399997711,2.69109988213,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.one.mturilli.017239.0022
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017261.0004,4.24030017853,110.114699841,501.321200132,20.6771001816,0.00139999389648,0.0995998382568,665.495300055,447.612900019,0.00139999389648,0.111400127411,0.00230002403259,0.00180006027222,0.116899967194,exp1,16,16,1,1,1,16,16,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017261.0004
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0000,4.30080008507,18105.0581999,801.425100088,20.3491001129,0.00139999389648,0.0988998413086,18960.5403001,713.772900105,0.0458998680115,31.0162000656,0.387500047684,0.0471000671387,1.12479996681,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0000
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0002,4.83399987221,209.011399984,994.01970005,21.4210999012,0.000900030136108,0.100300073624,1231.33469987,703.475199938,0.0460000038147,30.3872001171,0.377599954605,0.0339999198914,1.75929999352,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0002
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0003,4.66890001297,194.599799871,800.80340004,19.8528001308,0.000900030136108,0.101699829102,1049.7106998,698.434000015,0.0461001396179,25.7925000191,0.396099805832,0.0446000099182,1.52090001106,exp1,1024,1024,1,1,1,1024,1006,18,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0003
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0004,4.28730010986,200.097500086,801.671600103,19.4831998348,0.00160002708435,0.0989999771118,1053.55660009,696.344500065,0.0462999343872,30.983700037,0.385600090027,0.0432999134064,1.12140011787,exp1,1024,1024,1,1,1,1024,1014,10,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0004
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0005,4.15869998932,190.468199968,800.694800138,19.2302999496,0.00130009651184,0.100499868393,1044.67069983,702.624499798,0.0464999675751,30.8629000187,0.38420009613,0.0453000068665,1.09179997444,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0005
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0006,6.16090011597,193.232800007,801.112800121,21.7688000202,0.0010998249054,0.100100040436,1051.91790009,690.005899906,0.0460000038147,31.701800108,0.38840007782,0.0566999912262,1.06719994545,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0006
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0007,4.25130009651,186.431300163,1016.55369997,19.625399828,0.00139999389648,0.101099967957,1228.90319991,704.713200092,0.047600030899,30.130699873,0.392500162125,0.120100021362,1.12769985199,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0007
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0008,4.16759991646,211.592200041,801.382499933,19.8246998787,0.00139999389648,0.100300073624,1064.30099988,703.661900043,0.0470998287201,29.1431000233,0.386600017548,0.0554001331329,1.06839990616,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0008
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0009,4.2240998745,187.925100088,1015.05809999,19.7737998962,0.00300002098083,0.100500106812,1228.83869982,708.16320014,0.0485000610352,28.7156999111,0.382099866867,0.0578000545502,1.96250009537,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0009
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0010,4.25620007515,189.111600161,1001.33360004,20.6093997955,0.00190019607544,0.101699829102,1224.98259997,931.611899853,0.0478999614716,28.8066999912,0.389199972153,0.0784001350403,1.05620002747,exp1,1024,1024,1,1,1,1024,1015,9,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017262.0010
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017263.0001,4.57450008392,3383.73180008,1001.11380005,24.7512998581,0.00130009651184,0.105700016022,4446.50650001,923.530500174,0.0448000431061,239.294699907,0.403100013733,0.0568001270294,2.87080001831,exp1,1024,1024,1,1,1,1024,1019,5,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017263.0001
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0001,4.60189986229,182.624000072,800.813099861,21.7423000336,0.00119996070862,0.102100133896,1039.64929986,709.318400145,0.045599937439,29.2228000164,0.38890004158,0.0459001064301,2.93770003319,exp1,1024,1024,1,1,1,1024,1015,9,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0001
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0002,4.18369984627,167.558200121,800.729599953,20.6998000145,0.00119996070862,0.101000070572,1023.3204999,683.315700054,0.0468001365662,24.7694001198,0.388899803162,0.0761001110077,2.09539985657,exp1,1024,1024,1,1,1,1024,1011,13,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0002
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0003,4.27789998055,185.523499966,801.029799938,19.5089001656,0.00129985809326,0.100100040436,1040.16219997,688.827800035,0.0458998680115,29.6605000496,0.389100074768,0.061399936676,1.39339995384,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0003
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0004,4.24570012093,184.288800001,1209.17450023,20.7788999081,0.00130009651184,0.101899862289,1419.9152,903.359499931,0.045599937439,29.8812000751,0.38420009613,0.088700056076,1.2908000946,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0004
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0005,4.28689980507,184.605499983,1001.03460002,19.6136000156,0.00059986114502,0.100400209427,1217.31669998,924.136199951,0.0467000007629,29.8821001053,0.39610004425,0.0425000190735,1.9876999855,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0005
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0006,4.14899992943,189.951200008,801.556699991,21.0134000778,0.00149989128113,0.0999000072479,1045.48669982,690.017299891,0.0462000370026,25.1291999817,0.384099960327,0.0577998161316,1.17320013046,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0006
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0007,4.57150006294,184.900599957,800.689599991,19.4481999874,0.00130009651184,0.0989999771118,1038.37320018,707.299400091,0.0450000762939,27.3439998627,0.386299848557,0.0466001033783,1.2960999012,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0007
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0008,4.2025001049,181.531399965,1201.89120007,19.8938000202,0.00139999389648,0.10019993782,1408.86820006,1133.01970005,0.0463001728058,31.4627001286,0.382099866867,0.0394999980927,1.19169998169,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0008
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0009,4.26250004768,185.845999956,801.128499985,21.6726000309,0.00129985809326,0.102100133896,1042.48699999,709.929299831,0.0468997955322,28.9862999916,0.385300159454,0.054899930954,1.26139998436,exp1,1024,1024,1,1,1,1024,1018,6,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0009
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0010,4.23640012741,183.8816998,1000.85720015,19.7952001095,0.00129985809326,0.0993001461029,1218.89949989,968.966099977,0.0450000762939,28.8295998573,0.380800008774,0.140500068665,1.1873998642,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0010
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0011,4.21050000191,183.625300169,800.82159996,19.855399847,0.00139999389648,0.100600004196,1037.00580001,701.468199968,0.045599937439,31.054500103,0.388300180435,0.0522999763489,1.19729995728,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0011
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0012,4.20069980621,177.128600121,1101.04979992,21.0801999569,0.000900030136108,0.0992000102997,1333.78009987,993.067399979,0.0464999675751,28.2430999279,0.382500171661,0.101900100708,1.16139984131,exp1,1024,1024,1,1,1,1024,1015,9,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0012
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0013,4.13170003891,182.610399961,801.007200003,19.4387998581,0.00139999389648,0.100000143051,1036.31780005,744.754299879,0.0462999343872,30.5686998367,0.390000104904,0.119400024414,1.21830010414,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0013
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0014,4.2392001152,182.519999981,1301.91779995,21.2605001926,0.00139999389648,0.108399868011,1519.44330001,1187.8441,0.0473001003265,29.7142999172,0.389199972153,0.0793998241425,2.17350006104,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0014
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0015,4.19740009308,186.262800217,800.976199865,20.0875999928,0.00139999389648,0.0990998744965,1041.12290001,697.431600094,0.0446000099182,28.6405000687,0.381099939346,0.125600099564,1.13960003853,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0015
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0016,4.29279994965,183.360699892,1301.14380002,20.1331000328,0.00130009651184,0.100699901581,1517.88010001,1227.17280006,0.0460999011993,30.342099905,0.407900094986,0.0771000385284,1.1452999115,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0016
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0017,4.34630012512,186.257800102,800.831499815,20.4040000439,0.00139999389648,0.0990998744965,1039.78239989,697.563499928,0.0467000007629,29.8998000622,0.389099836349,0.0557999610901,1.15340018272,exp1,1024,1024,1,1,1,1024,1015,9,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0017
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0018,5.21099996567,182.415899992,1001.59170008,19.7918999195,0.00110006332397,0.100300073624,1218.12739992,917.426599979,0.0453000068665,28.2500998974,0.401499986649,0.0550999641418,1.19010019302,exp1,1024,1024,1,1,1,1024,1018,6,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0018
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0019,4.19959998131,182.611899853,800.855800152,19.5471000671,0.00139999389648,0.105000019073,1036.40809989,705.908699989,0.0455000400543,29.8461999893,0.385999917984,0.0520000457764,1.2009999752,exp1,1024,1024,1,1,1,1024,1015,9,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0019
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0020,4.17339992523,181.800599813,1331.74380016,20.5459001064,0.00119996070862,0.0994000434875,1539.77880001,983.606500149,0.0469999313354,29.3157000542,0.382700204849,0.0680000782013,1.23589992523,exp1,1024,1024,1,1,1,1024,1015,9,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0020
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0022,4.40179991722,182.59469986,1101.39330006,19.8252999783,0.00110006332397,0.10120010376,1337.86890006,1008.10020018,0.0460000038147,31.6254999638,0.390700101852,0.0801999568939,1.08450007439,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0022
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0023,4.09770011902,187.031499863,701.644500017,22.2200000286,0.00119996070862,0.0982999801636,923.810100079,683.560000181,0.0469000339508,30.097700119,0.389199972153,0.0480999946594,1.85809993744,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0023
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0024,4.12460017204,184.756099939,1101.47059989,21.8691999912,0.00130009651184,0.0999999046326,1341.84759998,1032.71519995,0.045599937439,29.0243999958,0.39359998703,0.0443999767303,1.09370017052,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0024
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0025,4.13230013847,181.93419981,1301.41850019,21.7464001179,0.00129985809326,0.0989000797272,1510.85700011,1179.72250009,1.46090006828,34.4298000336,1.42779970169,0.0566000938416,1.9021999836,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0025
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0026,4.29850006104,181.966400146,1100.46630001,21.5878999233,0.00119996070862,0.102600097656,1309.65950012,1063.10159993,1.28890013695,34.5314993858,0.917900323868,0.0550000667572,1.08959984779,exp1,1024,1024,1,1,1,1024,1020,4,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0026
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0027,4.05229997635,180.630399942,800.193399906,20.5457999706,0.000600099563599,0.0982000827789,1007.62210011,697.362699986,1.53460001945,30.2604002953,0.705097913742,0.0705001354218,1.09439992905,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0027
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0028,4.27470016479,183.749000072,1100.55760002,21.4416999817,0.000399827957153,0.0992000102997,1311.85430002,993.133699894,0.0710048675537,34.6184000969,1.21520018578,0.0341999530792,1.13199996948,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0028
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0029,4.16950011253,183.245399952,1028.59859991,20.1121001244,0.00059986114502,0.0985000133514,1237.74349999,707.319900036,1.18850016594,33.2995996475,1.20020008087,0.0259001255035,1.21419978142,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0029
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0030,4.17540001869,183.883899927,1301.15079999,20.4077000618,0.000400066375732,0.098799943924,1511.83660007,1233.18160009,1.26080012321,38.0254001617,1.09960007668,0.0448999404907,1.16600012779,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0030
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0031,4.2162001133,185.42840004,1026.42970014,22.2810997963,0.000500202178955,0.0997998714447,1239.70580006,697.135699987,1.48150014877,33.6604998112,2.55990004539,0.0332000255585,1.9702000618,exp1,1024,1024,1,1,1,1024,1024,0,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0031
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0032,4.18589997292,183.214300156,1000.77829981,19.605399847,0.000699996948242,0.130300045013,1209.90489984,971.861100197,1.26730036736,33.9969000816,1.28299999237,0.0571999549866,1.26129984856,exp1,1024,1024,1,1,1,1024,1020,4,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0032
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0033,4.16669988632,173.083199978,799.552800179,20.4165999889,0.00160002708435,0.102200031281,998.59559989,707.196799994,1.48810005188,34.3076000214,1.10430049896,0.0615000724792,1.10500001907,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0033
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0034,4.29439997673,168.337599993,1101.17610002,20.4339001179,0.00059986114502,0.100000143051,1295.53100014,1029.39310002,1.07679986954,37.181899786,1.95589995384,0.0508999824524,1.15819978714,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0034
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0035,4.11350011826,184.222100019,700.176399946,21.9664001465,0.000499963760376,0.0995998382568,911.745899916,687.125400066,1.18729948997,34.3901998997,2.18780016899,0.0570001602173,1.12949991226,exp1,1024,1024,1,1,1,1024,1017,7,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0035
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0036,4.0803000927,185.039700031,1300.95379996,20.3039000034,0.000499963760376,0.0975999832153,1511.80730009,1208.66149998,1.22379994392,33.6531004906,1.1865003109,0.0321998596191,1.95449995995,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0036
rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0037,4.16980004311,172.116099834,1220.00940013,21.2026000023,0.000600099563599,0.0995998382568,1418.85039997,891.475199938,1.35220003128,34.5404992104,1.34980010986,0.0381000041962,1.09540009499,exp1,1024,1024,1,1,1,1024,1016,8,rp.session.Ubuntu-1604-xenial-64-minimal.mingtha.017265.0037
