,NEW,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,TTC,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,ncore,ncore_active,nhost,npilot,npilot_active,nunit,nunit_done,nunit_failed,sid
rp.session.radical.mturilli.017193.0002,5.00219988823,299.762299776,253657.016,26.1111001968,0.00149989128113,0.10790014267,253936.1059,73685.0774002,0.174498796463,0.1674015522,73303.2122004,0.125,1.0396001339,exp14,8,5,1,8,5,512,506,6,rp.session.radical.mturilli.017193.0002
rp.session.radical.mturilli.017202.0000,22.4858000278,450.343400002,8376.74310017,29.2321999073,0.00440001487732,0.10640001297,20373.424,7117.59840012,0.200402736664,0.205699920654,6391.86899996,0.0458002090454,0.658699989319,exp15,16,11,5,16,11,128,120,8,rp.session.radical.mturilli.017202.0000
rp.session.radical.mturilli.017202.0001,4.68429994583,266.243800163,3076.62730002,29.0498998165,0.00470018386841,0.105499982834,3248.02509999,2828.6783998,0.100299119949,0.114099025726,1904.96259999,0.0207998752594,0.361200094223,exp15,16,14,5,16,14,64,64,0,rp.session.radical.mturilli.017202.0001
rp.session.radical.mturilli.017202.0002,5.46560001373,1217.69689989,7249.39470005,28.6967000961,0.0048999786377,0.103600025177,8353.54629993,7001.54899979,4.77549910545,0.757800579071,6332.1099,0.0952999591827,1.24170017242,exp15,16,16,5,16,16,256,256,0,rp.session.radical.mturilli.017202.0002
rp.session.radical.mturilli.017203.0000,6.82780003548,308.320999861,18404.0877001,29.7439000607,0.00440001487732,0.107599973679,18609.8181,18140.4829998,0.595598697662,3.94349861145,17143.7969,0.142999887466,1.20519995689,exp15,16,12,4,16,14,512,504,8,rp.session.radical.mturilli.017203.0000
rp.session.radical.mturilli.017203.0001,4.69480013847,539.457799911,1899.07010007,28.853399992,0.00570011138916,0.114199876785,2087.24430013,1627.54229999,0.0354990959167,0.0497000217438,1129.13470006,0.0167000293732,0.235800027847,exp15,16,14,7,16,14,32,32,0,rp.session.radical.mturilli.017203.0001
rp.session.radical.mturilli.017203.0002,4.42910003662,218.692299843,3130.38969994,29.1023001671,0.00440001487732,0.104499816895,3288.58739996,1437.38590002,0.0138003826141,0.0209007263184,735.642499924,0.00609993934631,0.225899934769,exp15,16,10,6,16,10,16,14,2,rp.session.radical.mturilli.017203.0002
rp.session.radical.mturilli.017203.0003,4.64409995079,326.491600037,7820.04630017,28.5297000408,0.00209999084473,0.101999998093,8089.06200004,7582.58650017,0.730501413345,0.616001605988,6493.49769998,0.0838000774384,0.727400064468,exp15,16,15,3,16,15,256,256,0,rp.session.radical.mturilli.017203.0003
rp.session.radical.mturilli.017203.0004,5.75659990311,471.904999971,17240.7563,28.9838998318,0.0038001537323,0.104599952698,17425.4548998,16942.1754,0.864597558975,7.81190109253,15970.4243,0.125199794769,1.12720012665,exp15,16,13,2,16,15,512,496,16,rp.session.radical.mturilli.017203.0004
rp.session.radical.mturilli.017203.0005,4.76699995995,311.719399929,12611.8316998,29.0801000595,0.00349998474121,0.106199979782,12851.1822,12352.5583999,1.06019878387,0.811196088791,11401.7328,0.106800079346,1.07949995995,exp15,16,16,3,16,16,512,507,5,rp.session.radical.mturilli.017203.0005
rp.session.radical.mturilli.017204.0000,5.27020001411,3713.26609993,6857.65600014,31.5766999722,0.00570011138916,0.10640001297,18822.1936002,6603.74569988,0.249199867249,0.234199285507,6152.30099988,0.0311000347137,1.04410004616,exp15,16,10,6,16,10,128,58,70,rp.session.radical.mturilli.017204.0000
rp.session.radical.mturilli.017204.0001,4.39170002937,277.329600096,1330.61899996,29.4586999416,0.00460004806519,0.106299877167,1525.79139996,1097.86949992,0.0389995574951,0.0599002838135,662.349600077,0.00850009918213,0.225699901581,exp15,16,14,3,16,14,32,32,0,rp.session.radical.mturilli.017204.0001
rp.session.radical.mturilli.017204.0002,4.49970006943,1246.12889981,1674.9618001,28.8169999123,0.00600004196167,0.104700088501,3918.58930016,1432.34179997,0.0218000411987,0.0270998477936,720.592200041,0.0048999786377,0.209000110626,exp15,16,12,7,16,12,16,16,0,rp.session.radical.mturilli.017204.0002
rp.session.radical.mturilli.017204.0003,4.40489983559,3654.72420001,4119.57249999,29.1174998283,0.00310015678406,0.101999998093,4307.66470003,3864.23110008,0.134599924088,0.177001476288,3325.67720008,0.0163998603821,0.359800100327,exp15,16,15,7,16,15,64,64,0,rp.session.radical.mturilli.017204.0003
rp.session.radical.mturilli.017204.0004,5.25900006294,3051.5941999,3439.53069997,29.1520998478,0.00290012359619,0.109899997711,5825.64520001,3186.22189999,0.068900346756,0.0618991851807,2737.77599978,0.0105001926422,0.237999916077,exp15,16,10,6,16,10,32,32,0,rp.session.radical.mturilli.017204.0004
rp.session.radical.mturilli.017204.0005,4.58089995384,2660.04990005,8796.71560001,28.7808001041,0.00419998168945,0.105099916458,8993.02689981,8565.26370001,0.36980175972,0.377901077271,7863.51769996,0.0618999004364,0.747600078583,exp15,16,13,6,16,15,256,254,2,rp.session.radical.mturilli.017204.0005
rp.session.radical.mturilli.017204.0006,4.35619997978,266.196900129,4915.9131999,28.8863999844,0.00269985198975,0.104500055313,16940.4316001,4680.37750006,0.117000341415,0.125700473785,3467.20340014,0.0156998634338,0.376000165939,exp15,16,10,7,16,10,64,64,0,rp.session.radical.mturilli.017204.0006
rp.session.radical.mturilli.017204.0008,4.38919997215,232.815900087,2016.87540007,28.7221999168,0.00240015983582,0.104799985886,12357.1163001,1755.9296,0.0147993564606,0.020200252533,870.026000023,0.00480008125305,0.211099863052,exp15,16,6,4,16,8,16,16,0,rp.session.radical.mturilli.017204.0008
rp.session.radical.mturilli.017205.0000,4.61200022697,208.760200024,4017.17700005,29.3079998493,0.00430011749268,0.102599859238,4165.67980003,3776.66030002,0.304698944092,0.29940032959,3214.09579992,0.0453000068665,1.32520008087,exp15,16,16,4,16,16,128,128,0,rp.session.radical.mturilli.017205.0000
rp.session.radical.mturilli.017205.0001,4.48819994926,667.266199827,6021.37880015,29.2515001297,0.00499987602234,0.104400157928,17982.8125,5774.94950008,0.116800308228,0.123099327087,4922.09979987,0.0240001678467,0.376999855042,exp15,16,8,5,16,10,64,64,0,rp.session.radical.mturilli.017205.0001
rp.session.radical.mturilli.017205.0002,5.59139990807,289.37040019,7518.37039995,29.2518999577,0.00289988517761,0.112400054932,7751.92489982,7252.47010016,0.833098649979,0.647699117661,6457.29519987,0.0764999389648,0.75870013237,exp15,16,15,4,16,15,256,256,0,rp.session.radical.mturilli.017205.0002
rp.session.radical.mturilli.017205.0003,5.87439990044,210.805400133,20078.9914999,29.1635000706,0.00409984588623,0.124400138855,20253.9407001,18149.3606999,1.33949708939,2.58290410042,17276.6708999,0.132899999619,1.15590000153,exp15,16,12,5,16,13,512,512,0,rp.session.radical.mturilli.017205.0003
rp.session.radical.mturilli.017206.0000,4.52509999275,248.411799908,4115.43989992,29.7187001705,0.00519990921021,0.10689997673,16114.0880001,3871.04320002,0.0421996116638,0.0490002632141,2637.82349992,0.0159001350403,0.250900030136,exp15,16,6,6,16,9,32,32,0,rp.session.radical.mturilli.017206.0000
rp.session.radical.mturilli.017206.0002,4.57829999924,332.729799986,1919.27209997,29.0674002171,0.00440001487732,0.10909986496,2136.55250001,1438.54870009,0.0134999752045,0.0232994556427,723.813199997,0.00909996032715,0.701799869537,exp15,16,15,6,16,15,16,16,0,rp.session.radical.mturilli.017206.0002
rp.session.radical.mturilli.017206.0003,4.50110006332,229.392499924,3522.43999982,28.7548999786,0.00309991836548,0.104300022125,3691.54789996,3277.64250016,0.210599899292,0.430300712585,2734.62039995,0.0522999763489,1.34189987183,exp15,16,15,4,16,15,128,128,0,rp.session.radical.mturilli.017206.0003
rp.session.radical.mturilli.017206.0004,4.68019986153,339.78550005,2973.03069997,33.5750000477,0.00850009918213,0.214999914169,14951.2001998,2721.99119997,0.181899785995,0.305999755859,1778.36689997,0.0562000274658,0.559499979019,exp16,32,26,5,32,26,128,128,0,rp.session.radical.mturilli.017206.0004
rp.session.radical.mturilli.017206.0005,5.12820005417,346.38139987,8795.2177,34.1535000801,0.00390005111694,0.200099945068,18351.1267002,8534.29480004,0.917503118515,0.970198631287,7898.88479996,0.136600017548,1.26329994202,exp16,32,27,6,32,29,512,510,2,rp.session.radical.mturilli.017206.0005
rp.session.radical.mturilli.017207.0000,5.08159995079,342.323400021,4207.32269979,34.6937000751,0.0074999332428,0.262400150299,4502.73590016,3963.91509986,0.44419836998,0.46310043335,3430.58010006,0.0859000682831,1.62419986725,exp16,32,31,3,32,32,256,256,0,rp.session.radical.mturilli.017207.0000
rp.session.radical.mturilli.017207.0001,6.5773999691,520.946900129,13097.6595001,34.2437999249,0.00880002975464,0.214499950409,13289.7177999,12843.4277,1.95919966698,3.90539479256,12369.9528,0.241199970245,3.84679985046,exp16,32,27,7,32,28,1024,1022,2,rp.session.radical.mturilli.017207.0001
rp.session.radical.mturilli.017207.0002,4.75779986382,299.399499655,1718.66199994,34.6305999756,0.00890016555786,0.218600034714,1900.40450001,1459.47309995,0.0365996360779,0.0591983795166,916.730000019,0.0153000354767,0.258699893951,exp16,32,29,8,32,29,32,32,0,rp.session.radical.mturilli.017207.0002
rp.session.radical.mturilli.017207.0003,4.66610002518,215.029799938,12708.5346,35.231400013,0.00839996337891,0.213100194931,12924.3210001,12585.9756005,0.0680992603302,0.0695989131927,12195.2322001,0.0274000167847,0.386600017548,exp16,32,2,2,32,32,64,62,2,rp.session.radical.mturilli.017207.0003
rp.session.radical.mturilli.017207.0004,5.56550002098,227.381799936,15196.7879002,36.1551001072,0.00769996643066,0.214499950409,15382.0359001,14937.1687,243.126399279,666.265699863,14462.6752,0.257799863815,1.84770011902,exp16,32,27,4,32,27,1024,1005,19,rp.session.radical.mturilli.017207.0004
rp.session.radical.mturilli.017207.0005,4.66090011597,335.694600105,2110.65440011,34.5211999416,0.00730013847351,0.208299875259,14140.1047001,1863.44619989,0.0718996524811,0.102301359177,967.182600021,0.0166001319885,0.385200023651,exp16,32,27,7,32,27,64,64,0,rp.session.radical.mturilli.017207.0005
rp.session.radical.mturilli.017208.0000,4.99360013008,564.036399841,7470.7256,33.9248001575,0.00670003890991,0.205499887466,7719.9388001,7217.45620012,1.17350101471,0.933302402496,6509.76800013,0.14510011673,1.73489999771,exp16,32,30,6,32,30,512,512,0,rp.session.radical.mturilli.017208.0000
rp.session.radical.mturilli.017208.0001,4.64149999619,1060.20530009,2517.45599985,34.2130000591,0.00799989700317,0.215699911118,11963.9678998,2260.54200006,0.181901454926,0.287597894669,1763.33239985,0.0369000434875,0.568300008774,exp16,32,29,7,32,29,128,128,0,rp.session.radical.mturilli.017208.0001
rp.session.radical.mturilli.017208.0002,4.56640005112,399.579900026,1527.60940003,34.1251001358,0.00670003890991,0.213399887085,1698.18580008,1276.97129989,0.0276002883911,0.0479001998901,970.662799835,0.0133998394012,0.258800029755,exp16,32,31,5,32,31,32,32,0,rp.session.radical.mturilli.017208.0002
rp.session.radical.mturilli.017208.0003,5.04629993439,331.839999914,9998.40899992,33.9283001423,0.00989985466003,0.204400062561,10191.1875999,9762.67390013,0.412997961044,0.404800891876,9306.15149999,0.0936000347137,0.791599988937,exp16,32,8,6,32,10,256,254,2,rp.session.radical.mturilli.017208.0003
rp.session.radical.mturilli.017208.0004,5.01049995422,355.621399879,8424.81960011,34.7978000641,0.00370001792908,0.205800056458,8615.38499999,8164.03589988,0.992200374603,2.54119682312,7701.56920004,0.116699934006,1.05789995193,exp16,32,26,7,32,26,512,504,8,rp.session.radical.mturilli.017208.0004
rp.session.radical.mturilli.017208.0005,4.78049993515,376.254300117,4986.38709998,35.2337999344,0.0042998790741,0.203800201416,5210.50309992,3703.00959992,0.405599594116,0.486800909042,3221.52649999,0.0583000183105,0.788299798965,exp16,32,30,7,32,30,256,254,2,rp.session.radical.mturilli.017208.0005
rp.session.radical.mturilli.017208.0006,4.47239995003,346.761300087,3339.36070013,33.9728999138,0.00440001487732,0.203500032425,3572.71899986,1507.97479987,0.0349996089935,0.0531003475189,785.24819994,0.0162000656128,0.330500125885,exp16,32,27,7,32,27,32,30,2,rp.session.radical.mturilli.017208.0006
rp.session.radical.mturilli.017208.0007,6.82240009308,261.734100103,11862.0664001,34.8559999466,0.00479984283447,0.208800077438,12051.7958,11606.4954,5.39159846306,3.72520589828,10891.7353001,0.209100008011,2.0896999836,exp16,32,31,6,32,31,1024,1020,4,rp.session.radical.mturilli.017208.0007
rp.session.radical.mturilli.017208.0008,4.52850008011,371.46999979,2434.90260005,34.067800045,0.0058000087738,0.200200080872,2644.01180005,2188.83780003,0.174199342728,0.332802295685,1536.57209992,0.0309000015259,0.487499952316,exp16,32,30,8,32,31,128,128,0,rp.session.radical.mturilli.017208.0008
rp.session.radical.mturilli.017208.0009,5.24089980125,499.518300056,3078.06599998,33.4407000542,0.00519990921021,0.199900150299,3387.71679997,2822.96020007,0.0763998031616,0.306799173355,1464.49950004,0.021399974823,0.863800048828,exp16,32,27,7,32,29,64,64,0,rp.session.radical.mturilli.017208.0009
rp.session.radical.mturilli.017209.0000,4.46269989014,453.01549983,1697.12290001,33.7049000263,0.00650000572205,0.20810008049,2012.59319997,1446.27399993,0.130299091339,0.114500761032,902.745499849,0.014899969101,0.503900051117,exp16,32,25,7,32,25,64,64,0,rp.session.radical.mturilli.017209.0000
rp.session.radical.mturilli.017209.0001,5.30920004845,304.670600176,4450.73679996,33.3797998428,0.00410008430481,0.212899923325,4647.17519999,4198.1487,0.494601488113,0.450801610947,2934.05609989,0.0582001209259,0.743999958038,exp16,32,28,7,32,28,256,256,0,rp.session.radical.mturilli.017209.0001
rp.session.radical.mturilli.017209.0004,4.66060018539,469.419300079,3128.76139998,35.5289998055,0.00470018386841,0.205799818039,3377.89820004,2880.25429988,0.263598918915,0.286898136139,2171.92980003,0.0390000343323,0.712499856949,exp16,32,30,9,32,30,128,128,0,rp.session.radical.mturilli.017209.0004
rp.session.radical.mturilli.017209.0005,4.31939983368,553.556800127,1622.22609997,33.5262000561,0.00379991531372,0.205300092697,3061.46969986,1365.92639995,0.122200012207,0.213099718094,875.504699945,0.00830006599426,0.235100030899,exp16,32,18,5,32,26,32,32,0,rp.session.radical.mturilli.017209.0005
rp.session.radical.mturilli.017209.0006,6.94780015945,409.032699823,16504.1545999,33.7599999905,0.00419998168945,0.211199998856,16746.7442,16247.7383001,3.95829868317,1.9023976326,15144.1772001,0.248999834061,1.90990018845,exp16,32,27,7,32,30,1024,1020,4,rp.session.radical.mturilli.017209.0006
rp.session.radical.mturilli.017209.0007,5.79520010948,1109.74160004,10924.3717,33.548899889,0.00609993934631,0.213000059128,11097.1337001,10660.7529998,0.916700124741,1.01049733162,9056.21140003,0.144299983978,1.1507999897,exp16,32,25,6,32,25,512,510,2,rp.session.radical.mturilli.017209.0007
rp.session.radical.mturilli.017210.0000,5.48919987679,998.201499939,14898.3083,43.4814999104,0.00690007209778,0.211400032043,15082.7128999,14625.4063001,3.1375014782,2.82840013504,12643.4089,0.227800130844,1.95849990845,exp17,64,50,7,64,54,1024,1022,2,rp.session.radical.mturilli.017210.0000
rp.session.radical.mturilli.017210.0001,4.65849995613,548.985399961,4761.63450003,44.3236000538,0.00869989395142,0.220499992371,4996.86109996,4492.60500002,0.175399303436,0.370100021362,2886.92740011,0.032900094986,0.532099962234,exp17,64,56,8,64,56,128,128,0,rp.session.radical.mturilli.017210.0001
rp.session.radical.mturilli.017210.0002,4.55060005188,620.966800213,4699.04279995,43.3406999111,0.00799989700317,0.213000059128,4890.05139995,4465.72709966,0.405297040939,0.4453997612,3095.52219987,0.0638999938965,0.728999853134,exp17,64,52,9,64,56,256,256,0,rp.session.radical.mturilli.017210.0002
rp.session.radical.mturilli.017210.0003,7.2811999321,384.46089983,17236.7895,42.888299942,0.00870013237,0.654200077057,17405.9200001,16963.8697,5.52190423012,5.07250595093,14336.4306998,0.699199914932,3.76570010185,exp17,64,60,6,64,60,2048,2044,4,rp.session.radical.mturilli.017210.0003
rp.session.radical.mturilli.017210.0004,5.05660009384,521.558599949,11869.9914,43.7840998173,0.00930023193359,0.215099811554,12067.9284,7483.8111999,1.41780352592,0.819797992706,5077.35399985,0.21950006485,1.96770000458,exp17,64,56,7,64,56,512,511,1,rp.session.radical.mturilli.017210.0004
rp.session.radical.mturilli.017210.0005,5.33239984512,477.810100079,4497.73530006,44.5199999809,0.0357000827789,0.212599992752,4787.02679992,2102.74099994,0.0665984153748,0.0977985858917,1100.72160006,0.0195999145508,0.349100112915,exp17,64,57,10,64,59,64,64,0,rp.session.radical.mturilli.017210.0005
rp.session.radical.mturilli.017210.0006,4.7867000103,570.916800261,4888.89090014,46.0137000084,0.00899982452393,0.219900131226,5085.39250016,4618.70939994,0.437199831009,0.813400030136,3169.59490013,0.097400188446,0.824499845505,exp17,64,59,7,64,59,256,256,0,rp.session.radical.mturilli.017210.0006
rp.session.radical.mturilli.017211.0001,4.87599992752,615.900699854,4534.03489995,44.7265000343,0.00750017166138,0.237799882889,4712.03209996,4269.88860011,0.986897230148,1.05160140991,3198.53139997,0.123199939728,1.14090013504,exp17,64,50,6,64,50,512,209,303,rp.session.radical.mturilli.017211.0001
rp.session.radical.mturilli.017211.0002,5.46600008011,440.516700029,1874.26340008,44.8309001923,0.00879979133606,0.212500095367,2032.34990001,1611.23099995,0.110400438309,0.122200727463,877.123399973,0.0179998874664,0.369400024414,exp17,64,50,8,64,62,64,64,0,rp.session.radical.mturilli.017211.0002
rp.session.radical.mturilli.017211.0003,5.61199998856,576.159399986,7232.75960016,44.7948000431,0.0101001262665,0.222299814224,7419.38529992,6967.55589986,0.49890089035,0.611999034882,4078.56840014,0.0593001842499,0.750699996948,exp17,64,55,7,64,59,256,256,0,rp.session.radical.mturilli.017211.0003
rp.session.radical.mturilli.017211.0004,5.40659999847,512.61439991,5617.24080014,44.9853000641,0.0113000869751,0.238299846649,5812.94579983,5352.05979991,0.214099645615,0.297100067139,3268.95190001,0.0336000919342,0.523499965668,exp17,64,51,6,64,58,128,126,2,rp.session.radical.mturilli.017211.0004
rp.session.radical.mturilli.017211.0006,5.05220007896,477.621899843,9572.30940008,44.8104000092,0.00789999961853,0.21950006485,9811.16659999,9185.78360009,0.857199907303,0.922101020813,6232.60210013,0.124599933624,1.32500004768,exp17,64,57,6,64,61,512,510,2,rp.session.radical.mturilli.017211.0006
rp.session.radical.mturilli.017211.0008,5.69239997864,772.732800007,9947.11599994,45.2381000519,0.00769996643066,0.236400127411,10158.3922,9684.34590006,2.39970350266,3.03590297699,8010.89590001,0.19470000267,1.93300008774,exp17,64,52,9,64,53,1024,1020,4,rp.session.radical.mturilli.017211.0008
rp.session.radical.mturilli.017212.0000,12659.4949,2728.19190001,7639.33279991,45.842799902,0.0096001625061,0.214599847794,8300.06590009,6982.03369999,0.399597406387,2.4991004467,4671.34139991,0.0615999698639,0.823199987411,exp17,64,56,11,64,62,256,254,2,rp.session.radical.mturilli.017212.0000
rp.session.radical.mturilli.017212.0003,4.63359999657,557.982300043,6963.10730004,46.7669999599,0.0114998817444,0.216400146484,7188.98900008,4329.02220011,0.138200044632,0.212901592255,2592.40649986,0.0302999019623,0.550800085068,exp17,64,61,8,64,61,128,120,8,rp.session.radical.mturilli.017212.0003
rp.session.radical.mturilli.017212.0004,6.78550004959,293.273599863,16443.5279002,45.0945000648,0.00929999351501,0.217000007629,16649.6148002,16159.2093,9.89970612526,10.2982008457,14188.4013002,0.367500066757,3.29699993134,exp17,64,61,2,64,61,2048,2040,8,rp.session.radical.mturilli.017212.0004
rp.session.radical.mturilli.017212.0008,4.70380020142,525.334100008,3862.8184998,44.2249999046,0.0106000900269,0.353099822998,6261.70150018,1493.88910007,0.0652995109558,9.83639860153,763.907299995,0.0162999629974,0.347200155258,exp17,64,49,8,64,56,64,64,0,rp.session.radical.mturilli.017212.0008
rp.session.radical.mturilli.017212.0009,5.7256000042,928.944000006,7830.15139985,45.6455998421,0.00929999351501,0.224100112915,10095.2323,7531.45239997,0.273100376129,0.380698680878,4288.83789992,0.0304999351501,0.559000015259,exp17,64,39,8,64,39,128,128,0,rp.session.radical.mturilli.017212.0009
rp.session.radical.mturilli.017212.0010,6.30550003052,696.832499981,20426.8504,44.6385998726,0.00929999351501,0.226300001144,20672.5904,19571.6366,1.56719970703,3.86330270767,13444.5042,0.221300125122,1.93849992752,exp17,64,52,4,64,56,1024,1018,6,rp.session.radical.mturilli.017212.0010
rp.session.radical.mturilli.017212.0011,7.07850003242,630.487200022,25429.1300001,44.9470000267,0.00880002975464,0.230899810791,37434.6429,25165.9219,4.71750378609,7.67899632454,22700.7241998,0.526299953461,4.04840016365,exp17,64,38,8,64,40,2048,2034,14,rp.session.radical.mturilli.017212.0011
rp.session.radical.mturilli.017213.0001,4.79839992523,345.9375,1183.41110015,46.5697000027,0.0120000839233,0.22519993782,2001.29369998,906.265399933,0.0572991371155,0.0899996757507,476.508299828,0.0240998268127,0.39040017128,exp17,64,58,9,64,58,64,64,0,rp.session.radical.mturilli.017213.0001
rp.session.radical.mturilli.017214.0000,5.35780000687,365.07159996,33247.6329999,45.4052000046,0.0137000083923,0.216599941254,39618.5806,31764.9367001,5.2563958168,16.7563033104,30462.6028001,0.201900005341,1.81929993629,exp17,64,13,3,64,45,1024,1012,12,rp.session.radical.mturilli.017214.0000
rp.session.radical.mturilli.017216.0000,5.18720006943,487.224299908,7014.82499981,55.8193001747,0.0174000263214,0.232699871063,7228.86370015,6327.4842,1.97440385818,0.88599896431,5084.23780012,0.146600008011,1.10529994965,exp17,64,41,12,64,53,512,502,10,rp.session.radical.mturilli.017216.0000
rp.session.radical.mturilli.017216.0001,6.9021999836,386.455099821,14042.2239001,49.0627000332,0.00760006904602,0.22620010376,14261.9296,12345.4206998,5.25139951706,42.951997757,9369.65919995,0.363099813461,3.20490002632,exp17,64,29,10,64,29,2048,558,1490,rp.session.radical.mturilli.017216.0001
rp.session.radical.mturilli.017216.0003,4.79640007019,372.397799969,5755.64099979,72.5171999931,0.021399974823,0.359299898148,7743.67630005,1703.11479998,0.11639881134,0.213398218155,842.00270009,0.0427000522614,0.564699888229,exp18,128,80,12,128,111,128,125,3,rp.session.radical.mturilli.017216.0003
rp.session.radical.mturilli.017217.0001,5.44579982758,1032.8136003,9177.58169985,72.4389998913,0.0199000835419,0.355000019073,12080.1280999,8885.98709989,3.11640405655,3.82000350952,6697.82980013,0.259400129318,2.13840007782,exp18,128,88,13,128,88,1024,1014,10,rp.session.radical.mturilli.017217.0001
rp.session.radical.mturilli.017217.0004,6.36319994926,1082.62559986,9425.58960009,72.4500000477,0.0195000171661,0.345700025558,9679.42750001,9127.60179996,2.12909936905,2.20459961891,6403.20860004,0.330800056458,1.76049995422,exp18,128,71,15,128,71,1024,1024,0,rp.session.radical.mturilli.017217.0004
rp.session.radical.mturilli.017218.0000,4.98849987984,1064.91580009,5526.66460013,74.3294000626,0.0611000061035,0.330000162125,5707.66960001,5233.5296998,0.156099557877,0.290499448776,2432.62480021,0.0788998603821,0.564900159836,exp18,128,75,11,128,112,128,126,2,rp.session.radical.mturilli.017218.0000
rp.session.radical.mturilli.017218.0001,5.28369998932,1126.41090012,4878.28699994,76.1391999722,0.0313999652863,0.766200065613,5068.27450013,3889.49390006,0.817497968674,1.39640283585,2886.14479995,0.145200014114,1.31410002708,exp18,128,71,11,128,112,512,510,2,rp.session.radical.mturilli.017218.0001
rp.session.radical.mturilli.017222.0004,5.2013001442,1067.23390007,7574.23569965,65.2313001156,0.0204000473022,0.377999782562,7770.74900007,7318.75339961,2.71169948578,0.980699539185,6614.34279966,0.158599853516,1.30620002747,exp18,128,30,5,128,115,512,510,2,rp.session.radical.mturilli.017222.0004
rp.session.radical.mturilli.017223.0000,7.10479998589,688.615999937,27316.0404,65.9003000259,0.0223000049591,0.348799943924,27457.23,27053.9408002,8.8497004509,4.86960172653,26487.2905998,0.447999954224,3.0978000164,exp18,128,26,5,128,127,2048,2028,20,rp.session.radical.mturilli.017223.0000
rp.session.radical.mturilli.017223.0001,6.60409998894,506.301300049,12648.6325002,67.9868998528,0.0285000801086,0.342900037766,12850.0492001,12376.1900001,3.13540315628,3.27620148659,11392.7335999,0.251199960709,1.99379992485,exp18,128,34,5,128,101,1024,1020,4,rp.session.radical.mturilli.017223.0001
rp.session.radical.mturilli.017223.0014,5.70350003242,791.063899994,6717.41779995,66.4353001118,0.0305998325348,0.36109995842,6977.29859996,5256.22720003,5.51450037956,7.37249922752,4374.49659991,0.256899833679,2.06050014496,exp18,128,89,7,128,114,1024,1020,4,rp.session.radical.mturilli.017223.0014
rp.session.radical.mturilli.017226.0001,4.5758998394,770.782299995,3402.81929994,65.7760000229,0.0174999237061,0.326600074768,3593.91529989,3138.6257,0.216900587082,0.405099868774,2519.56530023,0.0283000469208,0.52599978447,exp18,128,18,7,128,115,128,128,0,rp.session.radical.mturilli.017226.0001
rp.session.radical.mturilli.017226.0002,5.5978000164,1106.41359997,9054.9436996,63.6843998432,0.0215001106262,0.32859992981,21254.2224998,8798.33979988,1.75749874115,1.9770989418,7718.7276001,0.111200094223,1.22650003433,exp18,128,29,7,128,96,512,512,0,rp.session.radical.mturilli.017226.0002
rp.session.radical.mturilli.017226.0003,5.75699996948,1915.24899983,8532.63090014,63.0782001019,0.0315999984741,0.390899896622,8755.1099999,8263.4684,6.03279995918,7.9173014164,7270.89260006,0.0534999370575,0.794700145721,exp18,128,16,5,128,95,256,256,0,rp.session.radical.mturilli.017226.0003
rp.session.radical.mturilli.017228.0000,4.96740007401,407.56400013,5312.03239989,65.3780999184,0.0176999568939,0.336499929428,5528.83169985,5058.58940005,0.421501636505,0.418399333954,4376.89460015,0.063600063324,0.811699867249,exp18,128,23,5,128,122,256,254,2,rp.session.radical.mturilli.017228.0000
rp.session.radical.mturilli.017228.0001,6.98930001259,255.979799986,60016.2783999,65.1486999989,0.0172998905182,0.35640001297,60245.6596,59763.4421,3.2976026535,25.7382967472,59133.8111999,0.441099882126,3.69830012321,exp18,128,27,3,128,127,2048,1759,289,rp.session.radical.mturilli.017228.0001
rp.session.radical.mturilli.017229.0000,4.80080008507,1195.5072999,3206.47949982,73.9488999844,0.0162000656128,0.348799943924,3382.59190011,2954.7744,0.183499336243,0.244298458099,2284.27520013,0.031200170517,0.574699878693,exp18,128,24,9,128,111,128,128,0,rp.session.radical.mturilli.017229.0000
rp.session.radical.mturilli.017229.0001,5.83730006218,642.390300035,7326.97049999,65.4190001488,0.0144000053406,0.320999860764,7525.49559999,7086.16859984,1.78609824181,1.31410169601,5438.8743999,0.111900091171,1.15840005875,exp18,128,25,8,128,90,512,512,0,rp.session.radical.mturilli.017229.0001
rp.session.radical.mturilli.017229.0003,6.48389983177,231.066299915,25650.2365,67.9607000351,0.0175998210907,0.520000219345,25831.1048999,25382.0576,3.98930239677,11.4403948784,23820.7839,0.514400005341,3.93590021133,exp18,128,38,8,128,119,2048,2022,26,rp.session.radical.mturilli.017229.0003
rp.session.radical.mturilli.017229.0004,4.99020004272,253.490400076,3972.87299991,63.8673000336,0.0142998695374,0.345999956131,4168.398,3712.03860021,0.444103002548,0.371201038361,2290.56550002,0.0567998886108,0.733000040054,exp18,128,48,9,128,109,256,256,0,rp.session.radical.mturilli.017229.0004
rp.session.radical.mturilli.017230.0001,5.48779988289,494.655099869,11174.5003002,65.940100193,0.0270998477936,0.361600160599,11355.4559,10948.0443001,0.525102138519,0.50169968605,9932.97319984,0.104400157928,0.814100027084,exp18,128,12,9,128,123,256,256,0,rp.session.radical.mturilli.017230.0001
