,pid,PendingInputStaging,Done
804,3,115.628545046,1029.35282612
805,3,115.640910149,1029.40073609
806,3,115.700878143,1029.42790103
807,1,60.1442780495,1028.79898596
808,1,60.1572270393,1028.8455441
809,1,60.1938991547,1028.85141897
810,1,60.2046420574,1028.89379597
811,2,72.8743560314,1029.03227997
812,2,72.9263539314,1029.07472801
813,2,72.9270420074,1029.08960104
814,2,72.9718909264,1029.13108397
815,2,72.9761619568,1029.13928199
816,4,100.478029013,1029.49477816
817,4,100.478686094,1029.54642701
818,4,100.527415991,1029.5941391
819,4,100.532439947,1029.64482999
820,4,100.587002039,1029.69869995
821,3,115.703527927,1031.05139709
822,3,115.765802145,1031.08591914
823,3,115.767359972,1031.11343408
824,3,115.80845809,1031.17296004
825,3,115.815622091,1031.21605992
826,1,60.2997281551,1030.49872112
827,1,60.3221139908,1030.54377794
828,1,60.347413063,1030.59233999
829,1,60.3666050434,1030.63784099
830,1,60.3995270729,1030.68506503
831,2,73.0136060715,1030.7385571
832,2,73.0224900246,1030.78015804
833,2,73.0618159771,1030.78351712
834,2,73.0688860416,1030.82261395
835,2,73.1100411415,1030.83075595
836,1,60.4148790836,1030.87029409
837,3,115.891554117,1031.23652816
838,3,115.893945932,1031.28689599
839,1,60.4510650635,1030.8837471
840,4,100.587633133,1030.9307611
841,1,60.5807671547,1030.92962313
842,4,100.637066126,1030.987463
843,4,100.637604952,1030.98507714
844,4,100.690762997,1031.03545809
845,2,73.1159470081,1031.13839602
846,3,115.937597036,1032.62813807
847,3,115.940393925,1032.7860291
848,3,115.986535072,1032.81886601
849,3,116.040508986,1032.84853315
850,1,60.6130480766,1032.33775616
851,1,60.6421351433,1032.38391995
852,1,60.674724102,1032.39344311
853,1,60.7308859825,1032.43062615
854,2,73.1569759846,1032.43727708
855,2,73.1610889435,1032.47779393
856,2,73.2102880478,1032.4898901
857,2,73.2543931007,1032.53490114
858,2,73.3017990589,1032.54244113
859,4,100.691223145,1032.57982016
860,4,100.742923975,1032.59525514
861,4,100.742128134,1032.65457296
862,4,100.804688931,1032.67874694
863,4,100.805508137,1032.70860815
864,4,100.854112148,1032.73136497
865,4,100.854706049,1032.75854802
866,3,116.098108053,1034.59717202
867,3,115.988059998,1034.63939404
868,3,116.099198103,1034.68416905
869,3,116.049803972,1034.89320803
870,3,116.141972065,1034.89261103
871,1,60.6989569664,1033.92533803
872,1,60.748511076,1033.94668412
873,3,116.156402111,1035.00208902
874,3,116.18650198,1035.01785707
875,3,116.200719118,1035.62930202
876,3,116.233694077,1035.64169002
877,3,116.254706144,1035.71519804
878,1,60.787115097,1033.97496605
879,1,60.7965531349,1033.989218
880,1,60.8330090046,1034.01647806
881,1,60.8467969894,1034.03709602
882,1,60.885283947,1034.08173013
883,1,60.8985850811,1034.10231996
884,1,60.9350881577,1034.13075304
885,1,60.9524741173,1034.14662194
886,2,73.2112021446,1034.17909908
887,2,73.2596380711,1034.19098115
888,2,73.3069350719,1034.22604799
889,2,73.3835320473,1034.24149299
890,2,73.4344730377,1034.28472495
891,2,73.4100489616,1034.28523016
892,2,73.4591610432,1034.33422112
893,2,73.4882581234,1034.33474207
894,2,73.5123319626,1034.37852907
895,2,73.5323970318,1034.38238406
896,4,100.898159981,1034.42687201
897,4,100.901842117,1034.43010211
898,4,100.945682049,1034.47038603
899,4,100.950701952,1034.47733593
900,4,100.992151022,1034.52476716
901,4,100.997970104,1034.52367616
902,4,101.039701939,1034.70867109
903,4,101.047950983,1034.73575807
904,4,101.083589077,1034.75850201
905,4,101.096822023,1034.78635311
906,4,101.13222599,1034.80435896
907,3,116.280286074,1035.73681593
908,3,116.300071955,1035.90295506
909,3,116.330019951,1035.94474006
910,3,116.344689131,1036.10721707
911,3,116.377642155,1036.12523699
912,1,60.980766058,1035.11985493
913,1,60.998239994,1035.12481093
914,1,61.0299301147,1035.23009801
915,1,61.0404119492,1035.23475695
916,1,61.0806260109,1035.34850693
917,2,73.5599770546,1035.35133004
918,2,73.603798151,1035.52355504
919,2,73.5763010979,1035.52412701
920,2,73.6305720806,1035.56857204
921,2,73.6609461308,1035.56961012
922,4,101.149379969,1035.76440501
923,4,101.176949024,1035.78022814
924,4,101.198138952,1035.81413603
925,4,101.226426125,1035.83175206
926,4,101.24663496,1035.86930203
927,1,61.0842900276,1035.96608496
928,3,116.394958973,1036.15858698
929,3,116.435076952,1036.17743707
930,3,116.445711136,1036.32815003
931,3,116.482357025,1036.39004016
932,3,116.491878986,1036.41392112
933,1,61.1325089931,1035.99608803
934,1,61.1290991306,1036.01047802
935,1,61.1870810986,1036.03810406
936,1,61.1883890629,1036.05357003
937,2,73.6780951023,1036.21201611
938,2,73.7128260136,1036.22209907
939,2,73.725358963,1036.25755811
940,2,73.7610769272,1036.26820803
941,2,73.7772541046,1036.30820012
942,3,116.526703119,1037.974231
943,3,116.536339998,1038.01072097
944,3,116.578532934,1038.05149007
945,3,116.582010984,1038.19062495
946,3,116.627120018,1038.22531295
947,1,61.2523231506,1037.48276615
948,1,61.2529201508,1037.50929213
949,1,61.3361849785,1037.53074813
950,1,61.3368051052,1037.56162095
951,1,61.4332790375,1037.57832599
952,2,73.8088591099,1037.61357808
953,2,73.8269491196,1037.62027502
954,2,73.8550560474,1037.66143799
955,2,73.8771569729,1037.67158604
956,4,101.275056124,1037.71831703
957,2,73.9035661221,1037.70437193
958,4,101.298818111,1037.74518394
959,4,101.324051142,1037.76195097
960,4,101.346148014,1037.79133511
961,4,101.369924068,1037.80826402
962,4,101.392049074,1037.8351481
963,4,101.41841507,1037.85798216
964,4,101.43979311,1037.89223313
965,4,101.469673157,1037.91328502
966,4,101.484220028,1037.94285393
967,3,116.637592077,1038.24868798
968,3,116.674438,1038.41724205
969,3,116.681435108,1038.45106101
970,3,116.720728159,1038.48622608
971,3,116.732895136,1038.5219121
972,1,61.4359059334,1038.06728697
973,1,61.4903180599,1038.09798193
974,1,61.4923689365,1038.12716508
975,1,61.5501160622,1038.14203715
976,1,61.5497329235,1038.17605114
977,2,73.9260749817,1038.27456594
978,2,73.9549701214,1038.3088181
979,2,73.9736130238,1038.35163593
980,2,74.0009429455,1038.35404611
981,2,74.0239090919,1038.40219998
982,3,116.769659042,1040.06005001
983,3,116.779994011,1040.11547804
984,3,116.818901062,1040.27527404
985,3,116.824356079,1040.34574008
986,3,116.874153137,1040.51016498
987,1,61.7086551189,1039.56213498
988,1,61.7094199657,1039.59727001
989,1,61.7981431484,1039.60257316
990,1,61.7986731529,1039.64334297
991,1,61.8529100418,1039.64743209
992,2,74.0445189476,1039.69896102
993,2,74.070276022,1039.69969201
994,2,74.1293301582,1039.74819303
995,2,74.1004390717,1039.74840903
996,4,101.518983126,1039.79607201
997,2,74.1441819668,1039.79327297
998,4,101.536044121,1039.84191799
999,4,101.567605019,1039.84558105
1000,4,101.586737156,1039.89142513
1001,4,101.676965952,1039.89380002
1002,4,101.688576937,1039.93728399
1003,4,101.726472139,1039.94523215
1004,4,101.733834982,1039.98712611
1005,4,101.781870127,1039.99013615
1006,4,101.783421993,1040.034657
1007,3,116.874552011,1040.52616811
1008,3,116.92960906,1040.60844898
1009,3,116.930050135,1040.64130306
1010,3,116.988098145,1040.68340802
1011,3,116.988579035,1040.73523402
1012,1,61.8533890247,1040.12600398
1013,1,61.9088289738,1040.15965915
1014,1,61.9083969593,1040.17462206
1015,1,61.9560301304,1040.20594811
1016,1,61.9533491135,1040.22238398
1017,2,74.1783759594,1040.35596514
1018,2,74.1957499981,1040.39039493
1019,2,74.2231481075,1040.40357494
1020,2,74.2462780476,1040.43815613
1021,2,74.2743411064,1040.44780302
1022,3,117.035766125,1043.16200709
1023,3,117.044650078,1043.32029915
1024,3,117.079849958,1043.32675195
1025,3,117.096657991,1043.47097993
1026,3,117.131345987,1043.50764799
1027,1,62.0102300644,1041.813375
1028,1,62.0113949776,1041.86181211
1029,1,62.065983057,1041.87279916
1030,1,62.0731730461,1041.90740299
1031,1,62.1128461361,1041.92580914
1032,2,74.2976341248,1041.95261407
1033,2,74.3181021214,1041.97214508
1034,2,74.3424100876,1041.99745011
1035,2,74.3709819317,1042.02052712
1036,4,101.827111006,1042.11385298
1037,2,74.3993339539,1042.05650997
1038,3,117.156041145,1043.52928209
1039,3,117.180639029,1043.55952907
1040,3,117.198364973,1043.57844901
1041,3,117.227421045,1043.61286998
1042,3,117.243639946,1043.63879299
1043,1,62.1368989944,1042.16823506
1044,1,62.1747150421,1042.22605515
1045,1,62.1869461536,1042.282969
1046,1,62.2453570366,1042.34089994
1047,1,62.2618820667,1042.39862895
1048,2,74.4260270596,1042.45846915
1049,2,74.4463729858,1042.51823616
1050,2,74.4732620716,1042.72994709
1051,2,74.4933371544,1042.75968814
1052,4,101.830559015,1042.81550407
1053,2,74.5188491344,1042.78454399
1054,4,101.873520136,1042.85027313
1055,4,101.882925987,1042.86763716
1056,4,101.926226139,1042.89744711
1057,4,101.936568975,1042.91866398
1058,4,101.970190048,1042.94352698
1059,4,101.985166073,1042.962327
1060,4,102.018057108,1042.99286699
1061,4,102.030820131,1043.00506115
1062,4,102.062207937,1043.05848098
1063,4,102.083187103,1043.05791211
1064,4,102.119404078,1043.10433197
1065,4,102.147001028,1043.10404515
1066,1,62.3128650188,1043.15830112
1067,3,117.273586988,1043.6795311
1068,3,117.294233084,1043.72857714
1069,3,117.317820072,1043.74060512
1070,3,117.3421731,1043.79019713
1071,3,117.36599493,1043.79894209
1072,1,62.3359560966,1043.20256615
1073,1,62.3697659969,1043.20517802
1074,1,62.4305810928,1043.25093794
1075,1,62.3908951283,1043.25057101
1076,2,74.5477070808,1043.36555004
1077,2,74.575327158,1043.36990309
1078,2,74.6080789566,1043.40940404
1079,2,74.6284589767,1043.41366911
1080,2,74.655518055,1043.45892096
1081,3,117.388293028,1045.58052301
1082,3,117.411962986,1045.60411906
1083,3,117.454389095,1045.63743901
1084,3,117.476108074,1045.66630006
1085,3,117.511587143,1045.70079398
1086,1,62.4593811035,1044.87339997
1087,1,62.4842219353,1044.88039899
1088,1,62.5123200417,1044.91765308
1089,1,62.5327301025,1044.92574716
1090,1,62.5642549992,1044.96572614
1091,2,74.6793060303,1044.96984506
1092,2,74.7029819489,1045.012784
1093,2,74.7333259583,1045.01637316
1094,2,74.7496659756,1045.06195903
1095,2,74.7900300026,1045.0625
1096,4,102.170642138,1045.11070013
1097,4,102.199005127,1045.11175108
1098,4,102.21758914,1045.15422797
1099,4,102.249129057,1045.15732694
1100,1,62.5783960819,1045.199615
1101,1,62.6136701107,1045.21467805
1102,3,117.518348932,1045.73193097
1103,3,117.56014514,1045.76734996
1104,3,117.564479113,1045.78855705
1105,3,117.605726004,1045.81903696
1106,3,117.618541002,1045.87480712
1107,1,62.6411099434,1045.2449801
1108,1,62.6791219711,1045.26045108
1109,4,102.268464088,1045.30505514
1110,1,62.7022120953,1045.29057598
1111,4,102.298269987,1045.33793998
1112,4,102.323527098,1045.36055112
1113,4,102.346053123,1045.37975502
1114,2,74.7994110584,1045.40705895
1115,2,74.837223053,1045.42586112
1116,2,74.8495190144,1045.45304513
1117,2,74.8909749985,1045.47273493
1118,4,102.372599125,1045.51883698
1119,2,74.8999619484,1045.49602294
1120,4,102.389940977,1045.54051399
1121,3,117.651957989,1047.64289808
1122,3,117.660534143,1047.700243
1123,3,117.695441008,1047.72472095
1124,3,117.713413,1047.76939797
1125,3,117.743607044,1047.77642393
1126,1,62.7367420197,1046.92525911
1127,1,62.7645609379,1046.95855594
1128,1,62.8581299782,1046.96956706
1129,1,62.8704850674,1047.00239706
1130,1,62.9733719826,1047.02050614
1131,2,74.9422581196,1047.0483501
1132,2,74.9480199814,1047.06822395
1133,2,74.9907701015,1047.10049009
1134,2,74.9951040745,1047.12001801
1135,4,102.425994158,1047.16440105
1136,2,75.040158987,1047.14918613
1137,4,102.432274103,1047.20308304
1138,4,102.475203991,1047.20900106
1139,1,62.9728541374,1047.24425197
1140,1,63.0241351128,1047.25737214
1141,3,117.769926071,1047.83242011
1142,3,117.80977416,1047.83411098
1143,3,117.84107995,1047.88932896
1144,3,117.864146948,1047.89864707
1145,3,117.902161121,1047.96175504
1146,1,63.0347931385,1047.28748608
1147,1,63.0815191269,1047.30213094
1148,4,102.479001999,1047.35184097
1149,1,63.0811760426,1047.34616899
1150,4,102.524044037,1047.39320707
1151,4,102.524779081,1047.39853406
1152,2,75.085611105,1047.44217515
1153,2,75.0457530022,1047.43990612
1154,2,75.1411061287,1047.48462415
1155,2,75.0958089828,1047.48393202
1156,4,102.573815107,1047.53282499
1157,2,75.1434371471,1047.53112507
1158,4,102.573241949,1047.57760406
1159,4,102.625246048,1047.58101106
1160,4,102.626059055,1047.62530208
1161,4,102.677294016,1048.01417208
1162,4,102.687618017,1048.06303096
1163,4,102.727118969,1048.11245012
1164,4,102.739053965,1048.16834402
1165,4,102.778568983,1048.21889806
1166,1,63.1296849251,1048.27023196
1167,3,117.912184,1048.75819302
1168,3,117.954154015,1048.83765793
1169,3,117.958724022,1048.89573503
1170,3,118.002238035,1048.94435906
1171,3,118.006165028,1049.04914403
1172,1,63.1325340271,1048.31747413
1173,1,63.1785039902,1048.36871004
1174,1,63.1806781292,1048.41918397
1175,1,63.231415987,1048.46438694
1176,2,75.1965141296,1048.50940514
1177,2,75.1969599724,1048.55126595
1178,2,75.2503669262,1048.59819794
1179,2,75.2511150837,1048.64629292
1180,2,75.3082489967,1048.69135213
1181,4,102.788989067,1049.09651113
1182,4,102.833714008,1049.14227605
1183,4,102.839071035,1049.18926311
1184,4,102.883036137,1049.23673916
1185,1,63.2383999825,1049.28010011
1186,3,118.057229996,1049.86593294
1187,3,118.063173056,1049.91591311
1188,3,118.107311964,1049.97505903
1189,3,118.110013962,1050.02623796
1190,3,118.161639929,1050.19526911
1191,1,63.2784049511,1049.32675695
1192,1,63.2895720005,1049.36985111
1193,1,63.3473050594,1049.41800809
1194,1,63.3469080925,1049.46257806
1195,2,75.3050010204,1049.51076198
1196,2,75.3531150818,1049.55771708
1197,2,75.3585979939,1049.60008812
1198,2,75.4049561024,1049.64557004
1199,2,75.4123580456,1049.69057894
1200,4,102.886572123,1049.76102209
1201,4,102.938148975,1049.81075811
1202,4,102.938976049,1050.0816021
1203,4,102.984792948,1050.08307004
1204,4,102.992682934,1050.12904096
1205,4,103.036009073,1050.13845015
1206,4,103.041049957,1050.17413497
1207,3,118.164660931,1051.94083905
1208,3,118.219520092,1051.97593403
1209,3,118.246762991,1052.01039696
1210,3,118.2664361,1052.06890202
1211,3,118.293728113,1052.0846951
1212,1,63.4147450924,1051.24625993
1213,1,63.4162659645,1051.2671721
1214,1,63.4736199379,1051.35716295
1215,1,63.47032094,1051.35654807
1216,3,118.314540148,1052.27663112
1217,3,118.341028929,1052.43328404
1218,3,118.35965395,1052.44470215
1219,3,118.388996124,1052.48650908
1220,3,118.416151047,1052.51302314
1221,1,63.5538730621,1051.41092396
1222,1,63.5455360413,1051.41073108
1223,1,63.6087081432,1051.4613061
1224,1,63.6003780365,1051.45804715
1225,1,63.6475019455,1051.50333714
1226,1,63.6572761536,1051.50697207
1227,2,75.4643549919,1051.55179214
1228,2,75.4686939716,1051.5526011
1229,2,75.50978899,1051.59482312
1230,2,75.5167751312,1051.59915709
1231,2,75.5765969753,1051.64755297
1232,2,75.5717849731,1051.64650297
1233,2,75.6259031296,1051.69545102
1234,2,75.6305410862,1051.69632792
1235,2,75.6846859455,1051.75474906
1236,2,75.681112051,1051.76298904
1237,4,103.082348108,1051.80663395
1238,4,103.091890097,1051.81027293
1239,4,103.128785133,1051.85505605
1240,4,103.138024092,1051.86236811
1241,4,103.181811094,1051.89956093
1242,4,103.191203117,1052.12800312
1243,4,103.236413956,1052.16230702
1244,4,103.241461039,1052.191576
1245,4,103.282889128,1052.21038294
1246,4,103.299942017,1052.23836803
1247,1,63.6995840073,1052.29541492
1248,1,63.7025260925,1052.32163405
1249,1,63.7589480877,1052.3386631
1250,1,63.7607281208,1052.36624002
1251,1,70.9125270844,1052.38557315
1252,3,118.436444998,1052.5603621
1253,3,118.479174137,1052.74155307
1254,3,118.504874945,1052.75746703
1255,3,118.528291941,1052.82583308
1256,3,118.556056976,1052.84335208
1257,2,75.7374811172,1052.57497907
1258,2,75.7468240261,1052.60424209
1259,2,75.7850999832,1052.61936808
1260,2,75.7901880741,1052.64930201
1261,2,75.8398349285,1052.66333199
1262,3,118.576923132,1054.50698113
1263,3,118.608173132,1054.54260492
1264,3,118.646733999,1054.59054613
1265,3,118.672670126,1054.75908303
1266,3,118.704653025,1054.76859808
1267,1,70.9222614765,1053.916085
1268,1,70.9443765879,1053.92782593
1269,1,70.9582849741,1053.95987701
1270,1,71.0037161112,1053.96898198
1271,1,71.0300320387,1054.00213313
1272,2,75.8449060917,1054.0188911
1273,2,75.8883521557,1054.04837799
1274,2,75.8949959278,1054.06317496
1275,2,75.9980530739,1054.09146214
1276,2,76.0300281048,1054.10817909
1277,4,103.341127157,1054.13705707
1278,4,103.346754074,1054.14886999
1279,4,103.387226105,1054.18743706
1280,4,103.397222996,1054.19275808
1281,4,103.433479071,1054.23885298
1282,4,103.447122097,1054.26108193
1283,4,103.476877928,1054.28834009
1284,4,103.493997097,1054.304003
1285,4,103.525074005,1054.33276105
1286,4,103.538218975,1054.34516716
1287,1,71.0796304941,1054.38807797
1288,1,71.0818465948,1054.38152909
1289,1,71.1250910759,1054.4395721
1290,1,71.1121400595,1054.44113207
1291,3,118.746443033,1054.82396603
1292,3,118.784808159,1054.84200001
1293,3,118.813442945,1054.8929131
1294,3,118.839133024,1054.91832995
1295,3,118.889105082,1054.95600796
1296,1,71.1218121052,1054.49040508
1297,2,76.0562701225,1054.61902809
1298,2,76.0772149563,1054.64369106
1299,2,76.1038329601,1054.66737413
1300,2,76.131385088,1054.69389796
1301,2,76.1636641026,1054.71744609
1302,3,118.916420937,1056.75970411
1303,3,118.945955992,1056.80022597
1304,3,118.973032951,1056.8094511
1305,3,118.995471954,1056.86021209
1306,3,119.02238512,1056.88300109
1307,1,71.1269769669,1055.98727298
1308,1,71.1948525906,1056.03923512
1309,1,71.1707639694,1056.04061294
1310,1,71.2497730255,1056.08361602
1311,1,71.2529965639,1056.08850813
1312,2,76.1880350113,1056.12797713
1313,2,76.2103919983,1056.13635302
1314,2,76.2410111427,1056.17381096
1315,2,76.2719659805,1056.17727304
1316,4,103.570939064,1056.23274207
1317,2,76.2999429703,1056.23058796
1318,4,103.584378004,1056.29399514
1319,4,103.619122028,1056.29513407
1320,4,103.632090092,1056.34045911
1321,4,103.667483091,1056.34306502
1322,4,103.679604053,1056.38984799
1323,4,103.721895933,1056.39039803
1324,1,71.2836099863,1056.43968797
1325,1,71.2835226059,1056.43868995
1326,1,71.3322635889,1056.49299407
1327,3,119.047687054,1056.92009807
1328,3,119.070760012,1056.95634913
1329,3,119.099298954,1056.9904871
1330,3,119.114341021,1057.02502108
1331,3,119.154386044,1057.07135797
1332,1,71.3289890289,1056.49275613
1333,4,103.726963043,1056.543468
1334,1,71.3415596485,1056.53939509
1335,4,103.766595125,1056.59033298
1336,4,103.784915924,1056.5910151
1337,2,76.320348978,1056.63828993
1338,2,76.3450400829,1056.64173508
1339,2,76.3673911095,1056.68476605
1340,2,76.3946659565,1056.69241214
1341,2,76.4144809246,1056.729388
1342,3,119.158785105,1058.89266515
1343,3,119.21511507,1058.93483496
1344,3,119.237385035,1058.96374202
1345,3,119.268691063,1058.99618506
1346,3,119.290537119,1059.02607298
1347,1,71.3319410086,1058.11504912
1348,1,71.382489562,1058.15096498
1349,1,71.4170490503,1058.16602993
1350,1,71.4524940252,1058.19532013
1351,1,71.452319026,1058.21196604
1352,2,76.4407100677,1058.24599099
1353,2,76.4606831074,1058.26140809
1354,2,76.4996371269,1058.29414701
1355,2,76.5320079327,1058.32317209
1356,4,103.815287113,1058.37411308
1357,2,76.5567269325,1058.34970498
1358,4,103.836902142,1058.39988804
1359,4,103.866100073,1058.42399597
1360,4,103.88726902,1058.44512701
1361,1,71.4768304825,1058.47393012
1362,1,71.4739744663,1058.4899621
1363,1,71.4978665113,1058.52464104
1364,3,119.316372156,1059.05597615
1365,3,119.339303017,1059.09354997
1366,3,119.385625124,1059.138412
1367,3,119.417238951,1059.16023111
1368,3,119.443203926,1059.19392514
1369,1,71.4810125828,1058.54705215
1370,1,71.5074160099,1058.56739593
1371,4,103.916651011,1058.59485102
1372,4,103.941030979,1058.60951209
1373,4,103.970185995,1058.65075302
1374,2,76.5785479546,1058.66989493
1375,2,76.6073520184,1058.69662213
1376,2,76.6273510456,1058.71412706
1377,2,76.6836071014,1058.76894712
1378,2,76.6583759785,1058.76796103
1379,4,103.989511967,1058.82201695
1380,4,104.021063089,1058.82370996
1381,4,104.041512966,1058.86830997
1382,3,119.470183134,1060.99085808
1383,3,119.495209932,1061.09911203
1384,3,119.522057056,1061.09935403
1385,3,119.56243515,1061.15831208
1386,3,119.567234993,1061.15921211
1387,1,71.5277705193,1060.26457095
1388,1,71.5314285755,1060.29476309
1389,1,71.5507421494,1060.31145501
1390,1,71.554839015,1060.336936
1391,1,71.5755075216,1060.35789394
1392,2,76.7185199261,1060.38204098
1393,2,76.7495040894,1060.40664911
1394,2,76.7825500965,1060.42532992
1395,2,76.8075830936,1060.45107508
1396,2,76.8480889797,1060.47002792
1397,4,104.06827116,1060.49905896
1398,1,71.5772725344,1060.52220607
1399,1,71.5858011246,1060.54212093
1400,1,71.5906180143,1060.56716204
1401,1,71.6254930496,1060.59014297
1402,3,119.60581398,1061.21683192
1403,3,119.613172054,1061.220608
1404,3,119.650620937,1061.27197599
1405,3,119.665485144,1061.2787621
1406,3,119.751155138,1061.33212996
1407,4,104.141741991,1060.63190293
1408,1,71.6178344488,1060.61790705
1409,4,104.168702126,1060.66540909
1410,4,104.194596052,1060.68519497
1411,2,76.878015995,1060.71456313
1412,2,76.902351141,1060.73274302
1413,2,76.9321360588,1060.76133895
1414,2,76.9659070969,1060.78376913
1415,4,104.215518951,1060.82925916
1416,2,76.988243103,1060.80882311
1417,4,104.247532129,1060.85402203
1418,4,104.272683144,1060.87877512
1419,4,104.302237988,1060.900424
1420,4,104.326843023,1060.92720604
1421,4,104.348360062,1060.94797397
1422,4,104.373692036,1061.37640095
1423,4,104.396245956,1061.42754197
1424,4,104.427819967,1061.47161198
1425,4,104.442211151,1061.514148
1426,4,104.475603104,1061.55947804
1427,1,71.6509715319,1061.60710311
1428,3,119.751665115,1062.03550196
1429,3,119.806406975,1062.09897113
1430,3,119.808378935,1062.15118313
1431,3,119.855770111,1062.21167111
1432,3,119.859452009,1062.29477906
1433,1,71.6692880392,1061.65484309
1434,1,71.6575690508,1061.70076799
1435,1,71.6715475321,1061.75054407
1436,2,77.0279819965,1061.79519701
1437,2,77.0393710136,1061.83655906
1438,2,77.0758640766,1061.88844204
1439,2,77.0869460106,1061.93388796
1440,2,77.1220021248,1061.97911215
1441,4,104.488367081,1062.35975599
1442,4,104.528285027,1062.41100812
1443,4,104.532256126,1062.45969915
1444,4,104.585576057,1062.50690103
1445,4,104.582845926,1062.55179715
1446,3,119.911736012,1063.78786993
1447,3,119.908177137,1063.81280112
1448,3,119.960881948,1063.97670507
1449,3,119.960366011,1064.01087904
1450,3,120.018355131,1064.04608011
1451,2,77.1343131065,1063.36434913
1452,2,77.170333147,1063.41280293
1453,2,77.17801404,1063.46537709
1454,2,77.2185559273,1063.50969696
1455,2,77.2405450344,1063.56910801
1456,4,104.648680925,1063.61613512
1457,4,104.649269104,1063.64829612
1458,4,104.697863102,1063.66029215
1459,3,120.021798134,1064.08633304
1460,3,120.071026087,1064.12697005
1461,3,120.071711063,1064.16265607
1462,3,120.118710041,1064.18241596
1463,3,120.122046947,1064.23183513
1464,4,104.702841997,1063.69855499
1465,4,104.760555029,1063.70630312
1466,2,77.3261060715,1063.83905101
1467,2,77.3390231133,1063.86093712
1468,2,77.3788499832,1063.88512707
1469,2,77.3835799694,1063.91319895
1470,2,77.4330129623,1063.93772316
1471,3,120.17040205,1065.70255613
1472,3,120.171931028,1065.71394396
1473,3,120.216475964,1065.75634003
1474,3,120.220999956,1065.76590514
1475,3,120.260530949,1065.83462095
1476,2,77.4327509403,1065.28108501
1477,2,77.4962470531,1065.321594
1478,2,77.4965391159,1065.32786202
1479,2,77.5515539646,1065.36459708
1480,2,77.5509729385,1065.37500215
1481,4,104.786559105,1065.41802502
1482,4,104.81362915,1065.426579
1483,4,104.843351126,1065.46733904
1484,4,104.864383936,1065.47256613
1485,4,104.890578032,1065.51846004
1486,4,104.914734125,1065.51924706
1487,4,104.943027973,1065.56800795
1488,4,104.973109961,1065.56858611
1489,4,105.017457008,1065.62454605
1490,4,105.034383059,1065.62620401
1491,3,120.272864103,1065.95994306
1492,3,120.312432051,1065.97554207
1493,3,120.322858095,1066.02786613
1494,3,120.361578941,1066.04567695
1495,3,120.371003151,1066.0802381
1496,2,77.6018271446,1065.82557511
1497,2,77.6013269424,1065.86727595
1498,2,77.6556880474,1065.88336992
1499,2,77.6705219746,1065.90959811
1500,2,77.7066209316,1065.92532206
1501,3,120.413933039,1067.38708806
1502,3,120.416826963,1067.41321301
1503,3,120.47768712,1067.44880414
1504,3,120.477126122,1067.46516299
1505,3,120.527420998,1067.61573505
1506,2,77.7313871384,1067.12763095
1507,2,77.7617521286,1067.16241693
1508,2,77.790760994,1067.17912793
1509,2,77.8318240643,1067.21469092
1510,2,77.8354170322,1067.23840809
1511,4,105.067534924,1067.26426005
1512,4,105.080384016,1067.2839601
1513,4,105.132382154,1067.30916905
1514,4,105.182534933,1067.32963705
1515,4,105.221940041,1067.35972214
1516,4,105.243302107,1067.49552393
1517,4,105.26899004,1067.51033807
1518,4,105.307331085,1067.54560995
1519,4,105.334090948,1067.55491996
1520,4,105.368201971,1067.59230113
1521,3,120.526658058,1069.02632308
1522,3,120.577116013,1069.0596981
1523,3,120.577611923,1069.10775208
1524,3,120.632346153,1069.11750793
1525,3,120.636287928,1069.18211508
1526,2,77.8766031265,1068.68664312
1527,2,77.893499136,1068.70009303
1528,2,77.9300749302,1068.73057008
1529,3,120.678759098,1069.18913412
1530,3,120.680814028,1069.248209
1531,3,120.726041079,1069.26133895
1532,3,120.730394125,1069.31110907
1533,3,120.770470142,1069.32685614
1534,2,77.952080965,1068.74532914
1535,4,105.395648956,1068.79412198
1536,2,77.98361516,1068.77444196
1537,4,105.424819946,1068.8230691
1538,4,105.468115091,1068.84833813
1539,2,78.0136971474,1068.86627293
1540,2,78.0363769531,1068.89601898
1541,2,78.0647361279,1068.90763211
1542,2,78.0857830048,1068.94326997
1543,2,78.1180300713,1068.95346212
1544,4,105.501078129,1068.98501396
1545,3,120.774500132,1070.80742407
1546,3,120.816420078,1070.82125711
1547,3,120.820919037,1070.87774515
1548,3,120.862416983,1070.89724803
1549,3,120.866539001,1071.06380296
1550,2,78.378015995,1070.40484095
1551,2,78.3937300444,1070.41845512
1552,2,78.3795565367,1070.45185804
1553,2,78.4128354788,1070.46787715
1554,4,105.536653996,1070.52121902
1555,2,78.4213465452,1070.50153399
1556,4,105.552689075,1070.54805708
1557,4,105.588387012,1070.56823611
1558,4,105.600332022,1070.59619594
1559,4,105.636784077,1070.61524796
1560,4,105.644364119,1070.64232492
1561,4,105.744310141,1070.65908313
1562,4,105.744704008,1070.68848801
1563,4,105.822421074,1070.70813704
1564,4,105.825412035,1070.73325205
1565,4,105.87759614,1070.75540996
1566,3,120.910656929,1071.12420297
1567,3,120.914237976,1071.14614105
1568,3,120.954854012,1071.17252302
1569,3,120.959877014,1071.19159293
1570,3,120.99901104,1071.21822214
1571,2,78.4800235033,1070.92618608
1572,2,78.5052820444,1070.94390607
1573,2,78.54459095,1070.97619915
1574,2,78.5420615673,1070.99547911
