,pid,PendingInputStaging,Done
67,3,732.020627022,1651.95216203
68,3,732.080792189,1652.16115403
69,3,734.798035145,1657.72977901
70,3,740.531483173,1664.31375718
71,3,731.834700108,1651.57099819
72,3,731.767311096,1651.30451012
73,3,734.575187206,1657.50702405
74,4,751.840855122,1679.283463
75,3,727.523290157,1643.37877512
76,3,734.391709089,1657.07981014
77,3,733.574333191,1655.27539706
78,3,733.610525131,1655.39898419
79,3,734.345653057,1657.07955408
80,3,734.270063162,1656.954427
81,3,725.371616125,1640.04973912
82,3,734.270779133,1656.85967517
83,3,734.201457024,1656.74619818
84,3,734.122469187,1656.62884903
85,3,734.069694042,1656.49066806
86,3,727.016995192,1642.59507012
87,3,727.078963041,1642.72040915
88,3,726.956118107,1642.43440819
89,3,726.963041067,1642.45103717
90,3,726.868611097,1642.27271605
91,3,726.869518042,1642.32403803
92,3,726.777867079,1642.1516192
93,3,726.779826164,1642.21547818
94,3,739.988922119,1663.79184318
95,3,727.087274075,1642.74127007
96,3,727.175041199,1642.84952402
97,3,728.064763069,1644.25001216
98,3,735.139111042,1658.05261612
99,3,728.477638006,1645.07425117
100,3,728.826112032,1645.62022901
101,3,730.789252996,1648.77646804
102,3,732.370738029,1652.76638103
103,3,732.949330091,1654.20923615
104,3,735.479583025,1658.509799
105,3,729.543761015,1646.79591203
106,3,735.580552101,1658.62684608
107,3,726.624966145,1641.96285319
108,3,736.261224031,1660.09043312
109,3,723.592159986,1635.9019022
110,3,736.193017006,1659.96635008
111,3,736.05350399,1659.58122921
112,3,736.073577166,1659.58283806
113,3,736.192286015,1659.95778298
114,3,735.995486975,1659.42165399
115,3,740.786262989,1664.59851313
116,3,726.501272202,1641.67984915
117,3,726.501748085,1641.74526715
118,3,726.559424162,1641.78481698
119,3,726.564013004,1641.85827303
120,3,726.623742104,1641.90509319
121,3,741.040093184,1665.04450512
122,3,731.14144516,1649.8585701
123,3,732.29105401,1652.63424611
124,3,732.343530178,1652.67852211
125,3,732.620061159,1653.29064512
126,3,732.574526072,1653.21478415
127,3,732.683382034,1653.557091
128,3,732.627304077,1653.36356902
129,3,725.816078186,1640.60696507
130,3,732.736456156,1653.63907409
131,3,732.793668985,1653.86302614
132,3,732.767907143,1653.73739409
133,3,732.864015102,1654.04801202
134,3,732.830013037,1653.95848298
135,3,737.462774038,1662.20448899
136,3,724.5777421,1637.66223502
137,3,737.775354147,1662.41582012
138,3,737.786692142,1662.48124599
139,3,740.219403982,1664.0112462
140,3,740.339053154,1664.11739516
141,4,753.222414017,1680.66756105
142,3,731.656462193,1651.0124042
143,3,731.598735094,1650.86895919
144,3,731.539988995,1650.71174312
145,3,733.956262112,1656.12854815
146,3,741.166294098,1665.25391102
147,3,731.625874996,1651.01669502
148,3,740.983834028,1664.93360019
149,4,749.78197813,1676.77437615
150,3,742.127011061,1667.53001904
151,3,738.149468184,1662.81215405
152,3,725.684306145,1640.353127
153,3,734.338375092,1656.96469998
154,3,723.48461318,1635.77533913
155,3,723.407169104,1635.72057199
156,3,727.707729101,1643.5917232
157,3,723.327357054,1635.56202221
158,3,740.562870979,1664.35331702
159,3,739.685486078,1663.41891003
160,3,723.406543016,1635.66430521
161,3,727.90653801,1643.93339205
162,3,723.329606056,1635.6131072
163,3,738.682531118,1663.21596718
164,3,730.627660036,1648.38879514
165,3,730.576148987,1648.38812113
166,3,730.570878029,1648.21992016
167,3,730.522418022,1648.21972299
168,3,730.520802975,1648.10579515
169,3,730.410012007,1648.09996319
170,3,729.251049995,1646.24803519
171,3,729.305564165,1646.307863
172,3,729.193484068,1646.14275217
173,3,729.250169039,1646.18811417
174,3,729.135673046,1646.05498099
175,3,729.192033052,1646.0902741
176,3,729.046292067,1645.94737601
177,3,729.13631916,1646.00540018
178,3,728.961264133,1645.86156511
179,3,729.032706022,1645.91179919
180,3,740.415435076,1664.17582417
181,3,737.11157608,1662.09084105
182,3,728.898669004,1645.73683405
183,3,728.82023406,1645.51552415
184,3,739.873962164,1663.63913298
185,3,728.907374144,1645.77804303
186,3,728.497474194,1645.18350101
187,3,737.222711086,1662.14629817
188,3,728.768954039,1645.44253707
189,3,728.632565975,1645.33007503
190,3,740.437486172,1664.21969199
191,3,740.386268139,1664.14781713
192,3,732.133188009,1652.306705
193,3,732.035161018,1652.09363699
194,3,731.006608009,1649.40188313
195,3,727.471436024,1643.27555299
196,3,740.053689003,1663.85209203
197,3,740.227126122,1664.02365017
198,3,740.279800177,1664.08719206
199,3,740.27503705,1664.06257415
200,3,731.454975128,1650.57010603
201,3,731.266499996,1650.00475121
202,3,725.311169147,1639.91524601
203,4,753.162330151,1680.59729314
204,3,732.823111057,1636.34344816
205,3,729.70292902,1647.04630613
206,3,732.166841984,1652.37967706
207,3,732.821717978,1636.27074409
208,3,724.627099991,1637.829844
209,4,744.732361078,1670.84644198
210,3,728.001700163,1644.13087511
211,4,744.619863987,1670.67779303
212,3,732.449890137,1652.97969699
213,3,732.678449154,1653.48265815
214,3,724.30123806,1636.88042307
215,3,724.222390175,1636.78922606
216,3,724.404333115,1637.04210615
217,3,724.299103975,1636.96758103
218,3,724.473317146,1637.25944519
219,3,724.403072119,1637.15053511
220,3,734.446001053,1657.180722
221,3,734.399713993,1657.17886615
222,3,734.520816088,1657.39187312
223,3,734.513120174,1657.29466701
224,3,731.677394152,1651.17307901
225,3,731.514281988,1650.70600414
226,3,733.767408133,1655.7587862
227,3,725.098872185,1639.29336619
228,3,725.035731077,1639.01890206
229,3,733.983568192,1656.32245398
230,3,733.710717201,1655.60525513
231,3,733.50049901,1655.232934
232,3,733.678074121,1655.48110199
233,3,733.735017061,1655.69631004
234,3,733.787550211,1655.82676101
235,3,733.824235201,1655.89261317
236,3,729.816904068,1647.17379117
237,3,734.726644039,1657.61286402
238,3,735.740130186,1658.85451603
239,3,731.736907005,1651.29165411
240,3,729.819688082,1647.06926513
241,3,735.653689146,1658.73794413
242,3,734.877511024,1657.7404542
243,3,734.916298151,1657.84428501
244,3,735.832085133,1658.99148321
245,3,735.790042162,1658.9912281
246,3,736.340013027,1660.22495413
247,3,736.387026072,1660.42041612
248,3,725.457828045,1640.08739209
249,3,726.345946074,1641.43364
250,3,731.570453167,1650.86833811
251,3,736.33741498,1660.22113109
252,3,732.111133099,1652.263726
253,3,736.980404139,1661.86636901
254,3,736.924211979,1661.850945
255,3,737.046112061,1661.9350152
256,3,736.981287003,1661.91231203
257,3,736.829563141,1661.30950809
258,3,736.918721199,1661.78420019
259,3,736.849846125,1661.77956319
260,4,750.450093031,1677.54004407
261,4,750.225409985,1677.31578612
262,3,724.688503027,1638.03105617
263,3,724.687851191,1638.12082601
264,3,724.742151022,1638.29230118
265,3,724.807234049,1638.38185811
266,3,724.806622982,1638.48717308
267,3,741.224235058,1665.39214206
268,3,740.863909006,1664.72476506
269,3,742.141163111,1667.40292501
270,3,741.651874065,1666.21905303
271,3,731.141048193,1649.6721642
272,3,731.21206212,1649.85985804
273,3,731.210782051,1650.00503421
274,3,731.276625156,1650.13992715
275,3,731.32487011,1650.14313912
276,3,731.331743002,1650.31677198
277,3,731.380380154,1650.31883502
278,3,731.389295101,1650.45672512
279,3,731.426444054,1650.46975303
280,3,731.487347126,1650.57941818
281,3,729.449887037,1646.68461919
282,3,751.282625675,1667.8195982
283,3,751.38481009,1668.44351816
284,3,732.893208027,1654.12795711
285,3,751.416445136,1668.59244204
286,3,732.259870052,1652.54767418
287,3,730.129184008,1647.6259582
288,3,730.134541988,1647.74398613
289,3,727.580574989,1643.49016118
290,3,727.711927176,1643.61418605
291,3,736.677118063,1660.99664807
292,3,729.38538599,1646.41542506
293,3,729.307419062,1646.3803761
294,3,730.196751118,1647.87119508
295,3,730.236471176,1647.87462711
296,3,737.951134205,1662.58910298
297,3,738.030905008,1662.70049
298,3,740.501094103,1664.28143811
299,3,740.720106125,1664.52056718
300,3,741.427515984,1665.73097801
301,3,741.488538027,1665.87603998
302,3,741.262248993,1665.4543891
303,3,741.37543416,1665.60041809
304,3,741.54797101,1666.02554917
305,3,741.598543167,1666.0808332
306,4,749.906131029,1676.926126
307,3,741.102807999,1665.10654521
308,3,738.749643087,1663.31240201
309,3,738.849593163,1663.3468852
310,4,749.969053984,1676.9605
311,3,740.144211054,1663.93863416
312,3,740.163585186,1663.954849
313,3,727.591320992,1643.49767804
314,3,727.770696163,1643.69089818
315,3,727.775890112,1643.72812319
316,3,727.843502045,1643.82533216
317,4,749.847410202,1676.83694911
318,4,749.805672169,1676.80759716
319,3,735.250538111,1658.27150321
320,3,735.227802038,1658.157552
321,3,730.015370131,1647.35961699
322,3,734.778228998,1657.622679
323,3,739.867165089,1663.62616611
324,3,734.690157175,1657.51211405
325,3,732.491361141,1653.02709198
326,3,735.065345049,1657.95378613
327,3,735.001798153,1657.95352602
328,3,734.946995974,1657.84742999
329,3,724.47488308,1637.35085106
330,3,724.523266077,1637.45040798
331,3,723.915278196,1636.15629911
332,3,724.525127172,1637.55956316
333,3,723.757441998,1636.0185442
334,3,723.75701499,1636.08930516
335,3,728.945977211,1645.81499219
336,3,723.599181175,1635.95987201
337,3,733.112794161,1654.41057611
338,3,728.001157999,1644.17162204
339,3,724.101162195,1636.51418519
340,3,724.22175312,1636.53194118
341,3,736.787299156,1661.31775498
342,3,733.156424999,1654.48169613
343,3,733.262569189,1654.63062406
344,3,733.004692078,1654.26694512
345,3,733.328236103,1654.78006816
346,3,733.291702032,1654.70156002
347,3,733.403932095,1654.9357481
348,3,733.365837097,1654.86421013
349,3,733.477205992,1655.10918808
350,3,733.431106091,1655.05763412
351,3,736.762073994,1661.16304111
352,3,732.865127563,1636.39811301
353,3,735.951205015,1659.29397011
354,3,736.135831118,1659.75851798
355,3,735.867794037,1659.14101505
356,3,735.927635193,1659.28068018
357,3,736.39278698,1660.423352
358,3,736.635324001,1660.80559111
359,3,740.661568165,1664.43537402
360,3,751.137521029,1667.26397419
361,3,737.221402168,1662.1035912
362,3,737.305621147,1662.15352798
363,3,737.047090054,1662.01407313
364,3,737.113233089,1662.02309918
365,3,737.524559021,1662.2951231
366,3,737.525830984,1662.34950519
367,3,737.314512014,1662.20630217
368,3,737.459803104,1662.27768016
369,3,737.624556065,1662.35661006
370,3,737.623566151,1662.40483212
371,3,736.017179012,1659.42559409
372,3,735.892431021,1659.15360713
373,3,736.128103018,1659.74970698
374,3,730.248537064,1647.98589015
375,3,724.928942204,1638.82178807
376,3,724.917366982,1638.75528502
377,4,753.0405581,1680.50029016
378,3,724.987831116,1638.88822412
379,3,733.210334063,1654.56002402
380,3,736.26060009,1660.08687305
381,3,730.735354185,1648.6486361
382,3,751.424135089,1668.59222817
383,3,751.451794028,1668.72210217
384,3,730.94847703,1649.2345221
385,3,730.898787022,1649.21715021
386,3,731.008691072,1649.56118202
387,3,730.951346159,1649.40066409
388,3,730.84544301,1648.91423917
389,3,730.793045998,1648.90614605
390,3,730.899519205,1649.03963614
391,3,730.846142054,1649.022475
392,3,731.072658062,1649.66928816
393,3,731.072056055,1649.57670403
394,3,751.464897037,1668.72270107
395,3,723.918022156,1636.22063208
396,3,733.060299158,1654.35271215
397,3,741.405682087,1665.66509414
398,3,741.346574068,1665.52356219
399,3,740.919166088,1664.77330709
400,3,740.808323145,1664.64510202
401,3,741.041653156,1664.9833231
402,3,740.982326984,1664.87913918
403,3,741.103482008,1665.17822409
404,3,738.741881132,1663.25369215
405,3,730.738891125,1648.77252817
406,3,741.172432184,1665.34557915
407,3,729.383314133,1646.55784321
408,3,729.447040081,1646.55664611
409,3,729.607653141,1646.92132998
410,3,738.260822058,1662.98934817
411,3,738.419840097,1663.04332519
412,3,738.418596983,1663.08942509
413,3,729.928965092,1647.20002007
414,3,738.532083988,1663.12721801
415,3,738.535598993,1663.15433407
416,3,738.669229984,1663.18538117
417,3,738.843519211,1663.38940907
418,3,751.213896632,1667.52477813
419,3,751.175505519,1667.39878201
420,3,751.102656126,1667.26319599
421,3,751.054935098,1666.50609303
422,3,751.031198025,1666.43793702
423,3,741.744497061,1666.36758614
424,3,741.680855989,1666.23332214
425,3,751.26098156,1667.66343117
426,3,751.2608006,1667.66238308
427,3,727.401197195,1643.11533809
428,3,727.305963039,1643.02647805
429,3,726.449200153,1641.62708306
430,3,726.448714018,1641.57748008
431,3,727.307226181,1642.98291016
432,3,727.180589199,1642.88930202
433,3,725.757466078,1640.53263903
434,3,725.736065149,1640.45698905
435,3,726.080322981,1641.13131309
436,3,725.865864992,1640.69577718
437,3,735.699846029,1658.73889112
438,3,732.227115154,1652.50722313
439,3,732.185853004,1652.43341708
440,3,727.469248056,1643.24113417
441,3,727.403381109,1643.13964105
442,3,725.147901058,1639.46432209
443,3,725.197897196,1639.56310415
444,3,725.202378035,1639.6074841
445,3,725.247809172,1639.70359707
446,3,725.086544991,1639.1718111
447,3,726.692449093,1642.025244
448,3,726.696907997,1642.08480501
449,3,727.015923977,1642.57210612
450,3,735.340502977,1658.38118005
451,3,735.443121195,1658.4977181
452,3,735.384370089,1658.38141799
453,3,735.185890198,1658.15833807
454,3,728.170250177,1644.52412701
455,3,735.298329115,1658.27176619
456,3,735.527251005,1658.62533402
457,3,725.614642143,1640.30054617
458,3,725.621900082,1640.35233808
459,3,725.555252075,1640.27062201
460,3,732.426806211,1652.92091799
461,3,725.469143152,1640.17049503
462,3,725.541362047,1640.21260405
463,3,740.472004175,1664.24641418
464,3,729.928497076,1647.30276108
465,3,731.889119148,1651.70719504
466,3,731.868041992,1651.57589316
467,3,738.021423101,1662.61870503
468,3,731.782222033,1651.42849207
469,3,725.360413074,1639.95829701
470,3,737.93781209,1662.49956512
471,3,725.700741053,1640.45554709
472,3,740.683567047,1664.48671818
473,3,735.768743992,1658.85394406
474,3,736.601675987,1660.80521202
475,3,736.736239195,1661.16363811
476,3,734.447133064,1657.28742814
477,3,736.534989119,1660.64862108
478,3,731.8153162,1651.4330132
479,3,733.843194008,1655.9515481
480,3,736.45176506,1660.64766121
481,3,731.919969082,1651.71093011
482,3,731.96818018,1651.83006811
483,3,727.933470011,1644.01131606
484,3,726.213873148,1641.31602716
485,3,726.124276161,1641.19588208
486,3,726.065751076,1641.0922811
487,3,726.032876015,1641.03439999
488,3,726.010742188,1640.98544598
489,3,725.955759048,1640.88068318
490,3,725.920327187,1640.822402
491,3,725.902171135,1640.75467205
492,3,734.577671051,1657.40278506
493,3,726.357376099,1641.47005415
494,3,726.222025156,1641.35017419
495,3,736.712416172,1661.00532317
496,3,739.936351061,1663.71163917
497,4,751.616811037,1679.12558603
498,4,751.649097204,1679.14018011
499,4,751.600311995,1679.07116914
500,4,752.243041039,1679.75610209
501,4,751.807026148,1679.2467432
502,4,751.422739983,1678.885885
503,4,751.426380157,1678.93290901
504,4,746.144822121,1672.85476899
505,4,746.075163126,1672.77969408
506,4,753.937304974,1681.27902603
507,4,751.355540037,1678.8256402
508,4,751.356060028,1678.87622118
509,4,746.148190975,1672.85541105
510,4,751.270052195,1678.80367899
511,4,750.818114042,1678.21234918
512,4,750.694322109,1678.05617213
513,4,746.320998192,1673.04374504
514,4,746.42318511,1673.1816411
515,4,751.15022707,1678.67397618
516,4,751.269193172,1678.7501862
517,4,751.048705101,1678.55270815
518,4,751.049324989,1678.66606998
519,4,750.928599119,1678.34638619
520,4,750.929297209,1678.539994
521,4,750.791687012,1678.14220214
522,4,750.858692169,1678.21326208
523,4,750.736994982,1678.06690812
524,4,750.763494015,1678.14000916
525,4,751.494959116,1678.9957931
526,4,750.575029135,1677.73594213
527,4,749.270338058,1676.09190917
528,4,749.096408129,1675.89959002
529,4,750.523707151,1677.67522311
530,4,750.635113001,1677.95516801
531,4,749.409573078,1676.23474503
532,4,749.320616007,1676.15506506
533,4,749.380815983,1676.20903111
534,4,746.672157049,1673.45294714
535,4,749.439589024,1676.27807307
536,4,744.978213072,1671.48221207
537,4,748.69120121,1675.48265505
538,4,746.373103142,1673.12220216
539,4,746.268544197,1672.98064399
540,4,746.20644021,1672.90842319
541,4,753.048681021,1680.5020752
542,4,750.58198905,1677.80863619
543,4,750.685832024,1677.99255419
544,4,750.3756001,1677.47366309
545,4,751.556877136,1679.05717421
546,4,748.680881977,1675.457093
547,4,747.302469015,1674.14532518
548,4,747.522629976,1674.47884297
549,4,747.526126146,1674.49748206
550,4,747.447596073,1674.40447903
551,4,747.453092098,1674.41863012
552,4,746.505706072,1673.25721717
553,4,746.384214163,1673.124928
554,4,746.210473061,1672.91000104
555,4,746.286274195,1672.98025703
556,4,746.337325096,1673.04597211
557,4,748.14610219,1675.05887103
558,4,748.253735065,1675.12994909
559,4,748.306924105,1675.15675402
560,4,748.363224983,1675.191746
561,4,747.986443043,1674.8739121
562,4,748.001938105,1674.87465119
563,4,748.085571051,1674.951195
564,4,748.141469002,1675.01774907
565,4,748.422116041,1675.21933913
566,4,748.46508503,1675.2600441
567,4,748.615983009,1675.3999691
568,4,753.281007051,1680.73270607
569,4,752.998870134,1680.45088315
570,4,752.94829011,1680.39280415
571,4,748.637170076,1675.41961217
572,4,752.834336996,1680.26469016
573,4,747.91074419,1674.77714515
574,4,745.894939184,1672.53135514
575,4,752.716076136,1680.14584398
576,4,753.627547979,1681.04774714
577,4,746.072931051,1672.76873612
578,4,746.007407188,1672.70436311
579,4,746.015112162,1672.70666099
580,4,745.958989143,1672.60033917
581,4,745.950364113,1672.58937621
582,4,745.895739079,1672.53547812
583,4,745.824814081,1672.47056198
584,4,745.816090107,1672.4673121
585,4,745.761329174,1672.40997005
586,4,747.194218159,1674.03766799
587,4,747.201484203,1674.04423499
588,4,747.294924021,1674.13170409
589,4,747.392801046,1674.27024317
590,4,747.393660069,1674.28089619
591,4,752.676201105,1680.09306598
592,4,744.341181993,1669.89187717
593,4,744.301234007,1669.88949609
594,4,744.415583134,1670.1582582
595,4,744.359724045,1670.01563716
596,4,744.448919058,1670.18895698
597,4,744.39607811,1670.04010105
598,4,744.499663115,1670.33271909
599,4,744.464690208,1670.30634809
600,4,744.552431107,1670.4703052
601,4,744.516386032,1670.44994521
602,4,753.410473108,1680.84491301
603,4,753.107820988,1680.55015206
604,4,753.408601999,1680.84455514
605,4,752.987469196,1680.43631601
606,4,753.523399115,1680.95768213
607,3,725.30698514,1639.85999799
608,4,753.511268139,1680.94677401
609,4,753.469434023,1680.90364599
610,4,749.902132988,1676.89450717
611,4,748.859017134,1675.66640115
612,3,725.253030062,1639.78689718
613,3,728.752113104,1645.38188219
614,4,748.499885082,1675.29108
615,4,745.426276207,1672.01076317
616,4,743.966399193,1669.16938615
617,4,743.936715126,1669.16726208
618,4,745.368839979,1671.91973615
619,4,743.819722176,1668.91793919
620,4,743.802506208,1668.84714913
621,4,743.767985106,1668.84086299
622,4,750.217676163,1677.28345203
623,4,743.91277504,1669.03780103
624,4,743.884678125,1669.03713012
625,4,743.85909009,1668.920825
626,4,745.145750046,1671.74461317
627,4,745.655030012,1672.28098702
628,4,745.590653181,1672.2251091
629,4,745.533296108,1672.15065718
630,4,745.481132984,1672.07311201
631,3,739.813162088,1663.58326101
632,3,740.858673096,1664.68274212
633,3,739.812480211,1663.56318021
634,3,739.753141165,1663.5236702
635,4,749.749848127,1676.74832821
636,3,739.751542091,1663.49277806
637,3,739.68681407,1663.45346403
638,3,740.919949055,1664.82764006
639,4,753.282283068,1680.73431206
640,4,753.350632191,1680.78575015
641,4,752.93426609,1680.38209319
642,4,752.897336006,1680.3303771
643,4,753.35581398,1680.7910161
644,3,738.085406065,1662.77398109
645,4,752.780747175,1680.21051502
646,4,752.728699207,1680.15147209
647,4,751.542340994,1679.00579214
648,4,754.029574156,1681.33966517
649,4,752.882081985,1680.33144999
650,4,753.16546011,1680.6098392
651,4,753.221687078,1680.65347505
652,3,740.613628149,1664.37466216
653,3,1641.02606416,2543.32617021
654,3,1639.82233906,2543.18234205
655,3,1638.98042798,2543.17385411
656,3,1642.18102098,2543.39876914
657,3,1642.30600715,2543.4692812
658,4,753.945621014,1681.3066361
659,4,745.228569031,1671.84390211
660,4,753.574130058,1681.01719403
661,4,753.563125134,1680.99700499
662,4,747.631285191,1674.56687617
663,4,746.560161114,1673.32623005
664,4,746.549013138,1673.32599711
665,4,747.013317108,1673.8150332
666,4,748.090607166,1674.94439816
667,4,749.611935139,1676.54922414
668,4,748.754528999,1675.54238415
669,4,750.175673008,1677.2579782
670,3,730.632317066,1648.5025332
671,4,753.459990025,1680.89593601
672,4,750.633826017,1677.85065913
673,4,751.155078173,1678.74788404
674,4,744.678832054,1670.69460011
675,4,748.567387104,1675.34869409
676,4,748.74844408,1675.50953317
677,4,744.679601192,1670.825212
678,4,745.711874008,1672.34154606
679,3,725.792679071,1640.55535412
680,4,751.673084974,1679.17924118
681,4,750.864850998,1678.33797503
682,4,745.532745123,1672.15098906
683,4,745.591408014,1672.22288799
684,4,745.651451111,1672.28164721
685,4,745.703061104,1672.33878303
686,4,745.221650124,1671.74619508
687,4,745.368446112,1671.85356212
688,4,745.425434113,1671.94905806
689,4,745.477864981,1672.07069302
690,4,753.115735054,1680.55316401
691,3,730.390684128,1647.99183321
692,3,730.031071186,1647.44902301
693,4,751.919038057,1679.349226
694,4,753.853613138,1681.24959707
695,4,752.822729111,1680.26506615
696,4,744.56637311,1670.57712698
697,4,744.608474016,1670.58320713
698,4,751.948530197,1679.3888762
699,4,747.815529108,1674.67156911
700,4,747.637322187,1674.5875392
701,4,750.450724125,1677.58909202
702,4,747.078608036,1673.88861012
703,4,747.130728006,1673.95469213
704,4,744.248784065,1669.78306508
705,4,744.288832188,1669.79121208
706,4,743.992741108,1669.3157711
707,4,744.031619072,1669.31560707
708,4,744.059409142,1669.46423602
709,4,744.084401131,1669.46352506
710,4,744.118054152,1669.57569909
711,4,744.174206018,1669.5764811
712,4,744.198940039,1669.69588518
713,4,744.231509209,1669.6989882
714,4,749.694087982,1676.68450403
715,4,749.509215117,1676.40090299
716,4,749.540856123,1676.48467112
717,4,744.793023109,1671.08112502
718,4,749.15131712,1675.96482205
719,4,748.527355194,1675.33205104
720,4,748.91031909,1675.69461417
721,4,749.563328981,1676.47850418
722,4,749.590417147,1676.54839921
723,4,749.024576187,1675.86585903
724,4,749.112019062,1675.929286
725,4,749.163444042,1675.990134
726,4,749.206371069,1676.02446008
727,4,748.913460016,1675.72989321
728,4,748.96925807,1675.76473498
729,4,748.96857214,1675.79644108
730,4,749.025417089,1675.83327818
731,4,749.302277088,1676.11859703
732,4,749.359143019,1676.17957211
733,4,746.888777018,1673.668468
734,4,746.833621979,1673.60215306
735,4,746.834539175,1673.59912705
736,4,746.752283096,1673.50945115
737,4,746.72874403,1673.50031614
738,4,746.654388189,1673.44706106
739,4,746.613322973,1673.39190316
740,4,746.599699974,1673.38894415
741,4,746.943199158,1673.74302101
742,4,746.893675089,1673.67162919
743,4,753.852874041,1681.21988416
744,4,750.108072996,1677.1086421
745,4,753.704707146,1681.13277817
746,4,747.818902016,1674.68316412
747,4,753.766357183,1681.16022611
748,4,753.771190166,1681.18855309
749,4,753.626909018,1681.07273602
750,4,753.70010519,1681.09928298
751,4,745.75883317,1672.40907001
752,4,749.460168123,1676.30945802
753,4,749.662288189,1676.61257815
754,4,749.640595198,1676.60923505
755,4,746.951214075,1673.74229717
756,4,747.017768145,1673.8147831
757,4,751.977900982,1679.4234972
758,4,752.768107176,1680.20689201
759,4,751.487872124,1678.94268298
760,4,750.381523132,1677.51000905
761,4,747.07920599,1673.88634706
762,4,751.709632158,1679.19932699
763,4,746.496772051,1673.25739408
764,4,749.234371185,1676.05929399
765,4,744.733191013,1670.95610619
766,4,750.157472134,1677.21418309
767,4,744.857374191,1671.13982105
768,4,744.792365074,1670.99439812
769,4,750.033078194,1677.10827303
770,4,752.660895109,1680.08814216
771,4,745.073364019,1671.60667706
772,4,745.029626131,1671.59988809
773,4,745.140891075,1671.67837906
774,4,745.091829062,1671.679914
775,4,752.538571119,1679.97357798
776,4,751.883292198,1679.33328509
777,4,752.040219069,1679.48004103
778,4,752.56278801,1679.98012018
779,4,752.480096102,1679.92583513
780,4,752.346443176,1679.86179519
781,4,752.307243109,1679.81663799
782,4,752.430397034,1679.91560507
783,4,752.378744125,1679.87004304
784,4,752.120208979,1679.58153915
785,4,752.062319994,1679.506073
786,4,752.28075099,1679.80935907
787,4,752.186294079,1679.74551415
788,4,748.858339071,1675.63008213
789,4,748.799717188,1675.57309818
790,4,748.807554007,1675.60106015
791,4,751.998771191,1679.44933701
792,4,744.908728123,1671.26835012
793,4,744.85773921,1671.22308898
794,4,744.967024088,1671.34658098
795,4,744.924981117,1671.34406614
796,3,723.491682053,1635.83079314
797,3,738.159107208,1662.84835005
798,4,747.910135031,1674.77677512
799,4,748.210532188,1675.0962491
800,3,725.044517994,1639.08987403
801,4,745.015617132,1671.49774504
802,4,752.605482101,1680.03811502
803,4,752.624368191,1680.03975916
804,3,739.931756973,1663.71123219
805,4,750.116199017,1677.19491315
806,4,750.03184104,1677.0413661
807,4,749.965846062,1677.03866315
808,4,749.856612206,1676.86926007
809,3,730.18137002,1647.7486372
810,3,725.139587164,1639.394382
811,3,738.261425018,1662.91198206
812,3,738.07369709,1662.74370503
813,3,728.601294041,1645.25708318
814,3,728.428637028,1645.00224304
815,3,731.934880018,1651.82658219
816,3,731.985773087,1651.95173407
817,3,751.410411596,1668.44424415
818,3,751.364788532,1668.2532692
819,3,730.682034016,1648.63842607
820,3,751.363367558,1668.25375915
